Order_ID,Order_Date,Origin_Port,Carrier,TPT,Service_Level,Ship_Ahead_Days,Ship_Late_Days,Customer,Product_ID,Plant_Code,Destination_Port,Unit_Quantity,Weight_KG
ORD1400723.3,2023-03-11,PORT06,V013_CARRIER,2,CRF,7,0,CUST_0040,PROD_1701733,PLANT19,PORT09,27786,1734.77
ORD1400724.1,2024-09-08,PORT07,V003_CARRIER,7,CRF,1,3,CUST_0154,PROD_1700472,PLANT11,PORT09,28031,12084.73
ORD1400725.4,2024-04-24,PORT02,V006_CARRIER,13,DTD,2,5,CUST_0082,PROD_1700467,PLANT15,PORT09,41501,13337.53
ORD1400726.5,2023-08-08,PORT02,V010_CARRIER,7,EXW,7,2,CUST_0093,PROD_1700066,PLANT01,PORT09,27834,12431.45
ORD1400727.5,2022-05-13,PORT07,V007_CARRIER,4,DTP,7,0,CUST_0045,PROD_1700759,PLANT19,PORT09,9069,3795.81
ORD1400728.7,2024-08-03,PORT06,V001_CARRIER,12,CRF,1,0,CUST_0197,PROD_1700889,PLANT19,PORT09,13680,195.57
ORD1400729.6,2023-04-16,PORT02,V008_CARRIER,8,EXW,0,4,CUST_0042,PROD_1700205,PLANT15,PORT09,960,248.55
ORD1400730.8,2024-07-06,PORT06,V006_CARRIER,7,CRF,1,1,CUST_0181,PROD_1700219,PLANT13,PORT09,33416,741.26
ORD1400731.8,2022-07-28,PORT01,V006_CARRIER,13,CRF,4,2,CUST_0021,PROD_1700504,PLANT07,PORT09,34879,16636.93
ORD1400732.9,2023-09-07,PORT04,V004_CARRIER,9,CRF,6,1,CUST_0007,PROD_1700408,PLANT04,PORT09,22967,6116.44
ORD1400733.4,2023-12-29,PORT07,V008_CARRIER,1,DTP,0,2,CUST_0008,PROD_1700915,PLANT10,PORT09,13139,6567.92
ORD1400734.8,2024-04-04,PORT08,V007_CARRIER,5,CRF,1,4,CUST_0039,PROD_1700320,PLANT17,PORT09,15864,6591.74
ORD1400735.8,2022-02-08,PORT05,V007_CARRIER,5,DTD,0,0,CUST_0026,PROD_1700065,PLANT20,PORT09,7733,202.9
ORD1400736.2,2024-08-15,PORT06,V010_CARRIER,13,CRF,4,4,CUST_0061,PROD_1700254,PLANT13,PORT09,298,47.15
ORD1400737.7,2023-10-11,PORT02,V010_CARRIER,12,CRF,4,5,CUST_0129,PROD_1701606,PLANT20,PORT09,39286,16147.89
ORD1400738.5,2024-12-19,PORT06,V010_CARRIER,13,CRF,6,3,CUST_0113,PROD_1701009,PLANT08,PORT09,39617,11041.83
ORD1400739.3,2022-07-29,PORT02,V008_CARRIER,7,CRF,7,4,CUST_0074,PROD_1700841,PLANT15,PORT09,17543,2190.64
ORD1400740.5,2023-10-23,PORT03,V010_CARRIER,9,CRF,7,0,CUST_0146,PROD_1700894,PLANT15,PORT09,4490,1598.58
ORD1400741.3,2022-12-05,PORT07,V008_CARRIER,13,EXW,2,0,CUST_0014,PROD_1701809,PLANT09,PORT09,5934,1222.17
ORD1400742.1,2022-02-26,PORT07,V004_CARRIER,14,EXW,2,0,CUST_0095,PROD_1701291,PLANT09,PORT09,5572,2719.3
ORD1400743.2,2024-10-28,PORT05,V014_CARRIER,14,EXW,4,2,CUST_0019,PROD_1701281,PLANT12,PORT09,35168,2461.13
ORD1400744.1,2024-07-13,PORT02,V015_CARRIER,8,EXW,5,3,CUST_0060,PROD_1701939,PLANT20,PORT09,855,230.86
ORD1400745.5,2022-02-22,PORT04,V006_CARRIER,13,CRF,2,1,CUST_0122,PROD_1700531,PLANT18,PORT09,25020,7059.42
ORD1400746.9,2024-04-05,PORT01,V011_CARRIER,12,DTD,2,4,CUST_0152,PROD_1700187,PLANT05,PORT09,44036,9349.45
ORD1400747.7,2022-11-05,PORT02,V005_CARRIER,3,DTD,1,2,CUST_0012,PROD_1700948,PLANT15,PORT09,5895,2330.11
ORD1400748.4,2022-08-19,PORT01,V011_CARRIER,7,DTP,4,5,CUST_0064,PROD_1700726,PLANT10,PORT09,45380,12572.64
ORD1400749.7,2023-11-14,PORT01,V010_CARRIER,2,EXW,4,5,CUST_0169,PROD_1701480,PLANT07,PORT09,3060,1354.05
ORD1400750.2,2023-08-03,PORT02,V012_CARRIER,0,EXW,4,3,CUST_0068,PROD_1701710,PLANT15,PORT09,33634,5276.65
ORD1400751.9,2024-06-28,PORT02,V003_CARRIER,9,DTD,3,5,CUST_0041,PROD_1700023,PLANT02,PORT09,26748,3700.14
ORD1400752.7,2022-09-14,PORT07,V009_CARRIER,9,DTP,0,3,CUST_0179,PROD_1700000,PLANT16,PORT09,9108,4485.88
ORD1400753.2,2024-09-09,PORT07,V007_CARRIER,1,CRF,4,0,CUST_0006,PROD_1700309,PLANT11,PORT09,14154,7067.89
ORD1400754.1,2023-05-24,PORT06,V012_CARRIER,3,CRF,3,3,CUST_0105,PROD_1700732,PLANT20,PORT09,47267,9661.78
ORD1400755.6,2023-12-01,PORT07,V009_CARRIER,6,CRF,5,5,CUST_0131,PROD_1700382,PLANT10,PORT09,1537,699.48
ORD1400756.5,2023-07-25,PORT05,V002_CARRIER,6,CRF,5,5,CUST_0158,PROD_1701536,PLANT04,PORT09,2168,946.65
ORD1400757.9,2023-07-15,PORT02,V008_CARRIER,14,EXW,1,4,CUST_0194,PROD_1700057,PLANT01,PORT09,8408,2946.14
ORD1400758.9,2022-03-27,PORT06,V014_CARRIER,1,DTP,4,0,CUST_0142,PROD_1701119,PLANT08,PORT09,29122,3965.37
ORD1400759.4,2022-08-03,PORT05,V015_CARRIER,4,EXW,6,4,CUST_0101,PROD_1701612,PLANT19,PORT09,43561,11746.81
ORD1400760.5,2024-03-21,PORT08,V015_CARRIER,9,EXW,4,5,CUST_0130,PROD_1701426,PLANT17,PORT09,6017,988.81
ORD1400761.7,2023-10-05,PORT01,V003_CARRIER,0,DTP,7,2,CUST_0185,PROD_1701645,PLANT10,PORT09,16247,5666.93
ORD1400762.7,2022-04-02,PORT04,V007_CARRIER,3,CRF,6,1,CUST_0175,PROD_1700719,PLANT06,PORT09,27706,4374.21
ORD1400763.5,2022-09-15,PORT01,V010_CARRIER,7,EXW,0,0,CUST_0015,PROD_1700204,PLANT07,PORT09,1723,512.53
ORD1400764.7,2022-10-06,PORT07,V001_CARRIER,6,EXW,4,5,CUST_0076,PROD_1700611,PLANT11,PORT09,36587,11235.2
ORD1400765.6,2024-10-15,PORT04,V003_CARRIER,5,DTD,6,2,CUST_0004,PROD_1700840,PLANT06,PORT09,32214,12189.03
ORD1400766.7,2022-03-01,PORT04,V004_CARRIER,6,CRF,2,1,CUST_0130,PROD_1701169,PLANT02,PORT09,24317,3156.01
ORD1400767.6,2024-02-20,PORT03,V012_CARRIER,1,CRF,6,5,CUST_0075,PROD_1701604,PLANT15,PORT09,21989,6645.55
ORD1400768.8,2023-04-14,PORT01,V003_CARRIER,2,CRF,2,2,CUST_0048,PROD_1701895,PLANT07,PORT09,11964,5762.77
ORD1400769.3,2024-05-26,PORT04,V003_CARRIER,9,DTD,1,3,CUST_0196,PROD_1701974,PLANT06,PORT09,1918,101.13
ORD1400770.9,2023-07-30,PORT07,V009_CARRIER,0,EXW,0,4,CUST_0133,PROD_1701452,PLANT11,PORT09,1083,59.64
ORD1400771.5,2024-03-22,PORT05,V014_CARRIER,9,DTP,5,3,CUST_0021,PROD_1700985,PLANT12,PORT09,992,461.84
ORD1400772.4,2024-07-02,PORT01,V002_CARRIER,14,CRF,2,0,CUST_0038,PROD_1700276,PLANT07,PORT09,13462,3565.44
ORD1400773.3,2024-09-07,PORT06,V010_CARRIER,13,EXW,0,3,CUST_0187,PROD_1700700,PLANT19,PORT09,36413,6402.38
ORD1400774.5,2024-01-25,PORT08,V002_CARRIER,8,DTP,5,2,CUST_0172,PROD_1700542,PLANT17,PORT09,23825,9498.1
ORD1400775.4,2022-04-07,PORT02,V005_CARRIER,5,EXW,2,1,CUST_0167,PROD_1700064,PLANT14,PORT09,5126,290.08
ORD1400776.7,2022-11-12,PORT02,V013_CARRIER,10,EXW,1,3,CUST_0189,PROD_1701914,PLANT20,PORT09,28830,12993.22
ORD1400777.3,2023-02-27,PORT01,V012_CARRIER,2,EXW,0,1,CUST_0043,PROD_1700497,PLANT18,PORT09,36478,9845.74
ORD1400778.1,2022-05-30,PORT01,V011_CARRIER,12,CRF,1,4,CUST_0139,PROD_1701838,PLANT07,PORT09,25464,12253.17
ORD1400779.6,2023-06-07,PORT01,V013_CARRIER,11,DTD,2,2,CUST_0059,PROD_1700673,PLANT18,PORT09,41002,18328.03
ORD1400780.2,2023-04-16,PORT02,V009_CARRIER,7,EXW,7,4,CUST_0018,PROD_1701804,PLANT15,PORT09,18882,4863.63
ORD1400781.4,2024-05-20,PORT04,V015_CARRIER,4,DTD,4,3,CUST_0172,PROD_1700707,PLANT06,PORT09,3605,1489.23
ORD1400782.6,2024-12-31,PORT07,V010_CARRIER,7,DTP,1,0,CUST_0159,PROD_1701800,PLANT16,PORT09,42160,14479.18
ORD1400783.9,2023-05-09,PORT08,V009_CARRIER,13,DTD,6,4,CUST_0132,PROD_1701318,PLANT17,PORT09,37317,10824.19
ORD1400784.3,2024-11-19,PORT01,V008_CARRIER,13,DTP,7,0,CUST_0149,PROD_1701590,PLANT05,PORT09,18072,7590.84
ORD1400785.8,2023-06-04,PORT08,V012_CARRIER,4,DTP,2,1,CUST_0065,PROD_1700771,PLANT17,PORT09,36586,11879.48
ORD1400786.3,2022-11-30,PORT02,V003_CARRIER,0,EXW,6,1,CUST_0029,PROD_1701067,PLANT04,PORT09,37231,3940.34
ORD1400787.1,2024-11-24,PORT02,V003_CARRIER,0,CRF,1,0,CUST_0038,PROD_1701775,PLANT03,PORT09,12231,1416.1
ORD1400788.9,2022-02-03,PORT07,V007_CARRIER,14,CRF,0,4,CUST_0030,PROD_1700129,PLANT19,PORT09,41478,12395.14
ORD1400789.4,2024-09-11,PORT02,V014_CARRIER,5,DTP,6,0,CUST_0076,PROD_1701464,PLANT14,PORT09,19024,604.85
ORD1400790.9,2023-08-16,PORT05,V010_CARRIER,12,CRF,7,2,CUST_0131,PROD_1701901,PLANT16,PORT09,27699,10850.7
ORD1400791.1,2022-10-11,PORT06,V006_CARRIER,0,CRF,0,1,CUST_0174,PROD_1700399,PLANT01,PORT09,48159,18626.66
ORD1400792.1,2024-07-25,PORT01,V014_CARRIER,11,DTD,6,3,CUST_0072,PROD_1701710,PLANT07,PORT09,4984,829.2
ORD1400793.4,2024-06-11,PORT05,V002_CARRIER,14,EXW,5,2,CUST_0004,PROD_1700886,PLANT12,PORT09,5771,2047.38
ORD1400794.6,2023-08-01,PORT08,V010_CARRIER,12,DTD,7,0,CUST_0152,PROD_1700003,PLANT17,PORT09,34361,10582.25
ORD1400795.1,2023-02-03,PORT02,V009_CARRIER,8,EXW,6,1,CUST_0037,PROD_1700880,PLANT02,PORT09,25555,7765.13
ORD1400796.6,2024-12-17,PORT06,V009_CARRIER,7,CRF,7,4,CUST_0163,PROD_1700479,PLANT01,PORT09,4861,888.0
ORD1400797.3,2024-05-28,PORT01,V008_CARRIER,11,CRF,3,1,CUST_0097,PROD_1700369,PLANT10,PORT09,1559,735.37
ORD1400798.2,2024-06-02,PORT01,V007_CARRIER,1,DTD,0,4,CUST_0004,PROD_1701804,PLANT07,PORT09,24252,11333.63
ORD1400799.5,2024-08-02,PORT02,V008_CARRIER,11,DTD,1,5,CUST_0117,PROD_1700739,PLANT09,PORT09,49117,3430.67
ORD1400800.8,2024-02-28,PORT02,V005_CARRIER,2,EXW,6,2,CUST_0024,PROD_1701233,PLANT03,PORT09,11701,961.78
ORD1400801.9,2023-11-16,PORT05,V013_CARRIER,11,DTD,5,2,CUST_0182,PROD_1701049,PLANT16,PORT09,8743,467.86
ORD1400802.1,2023-12-11,PORT06,V006_CARRIER,0,DTP,2,1,CUST_0112,PROD_1701394,PLANT13,PORT09,24162,6015.75
ORD1400803.3,2022-02-06,PORT04,V004_CARRIER,6,DTD,4,0,CUST_0181,PROD_1701921,PLANT06,PORT09,30204,2617.69
ORD1400804.9,2023-07-25,PORT01,V015_CARRIER,14,DTD,4,0,CUST_0144,PROD_1701735,PLANT05,PORT09,3928,178.29
ORD1400805.6,2024-11-24,PORT02,V004_CARRIER,6,DTP,1,3,CUST_0024,PROD_1700374,PLANT02,PORT09,35636,16470.03
ORD1400806.3,2022-01-13,PORT01,V011_CARRIER,1,CRF,1,4,CUST_0179,PROD_1700986,PLANT10,PORT09,24466,11924.42
ORD1400807.3,2024-08-07,PORT04,V007_CARRIER,11,CRF,5,1,CUST_0021,PROD_1701814,PLANT08,PORT09,28974,798.72
ORD1400808.2,2023-02-13,PORT08,V010_CARRIER,0,CRF,7,2,CUST_0081,PROD_1700089,PLANT17,PORT09,46018,19104.77
ORD1400809.4,2024-10-29,PORT01,V004_CARRIER,12,DTP,7,3,CUST_0166,PROD_1701175,PLANT05,PORT09,38969,10837.71
ORD1400810.3,2024-04-24,PORT07,V008_CARRIER,6,CRF,1,4,CUST_0197,PROD_1700705,PLANT11,PORT09,47348,12207.29
ORD1400811.9,2024-08-29,PORT02,V015_CARRIER,0,CRF,4,2,CUST_0198,PROD_1700414,PLANT18,PORT09,3075,238.96
ORD1400812.3,2024-04-05,PORT07,V004_CARRIER,7,DTD,4,4,CUST_0187,PROD_1700454,PLANT10,PORT09,15956,2702.31
ORD1400813.5,2024-05-11,PORT01,V001_CARRIER,7,EXW,3,4,CUST_0191,PROD_1701085,PLANT05,PORT09,36010,3971.75
ORD1400814.6,2023-09-06,PORT02,V003_CARRIER,6,DTP,4,3,CUST_0082,PROD_1701906,PLANT03,PORT09,9137,2472.07
ORD1400815.7,2023-11-16,PORT02,V007_CARRIER,9,EXW,5,2,CUST_0093,PROD_1700108,PLANT03,PORT09,5346,976.96
ORD1400816.5,2022-11-23,PORT02,V010_CARRIER,14,DTD,5,0,CUST_0009,PROD_1700421,PLANT14,PORT09,2885,713.17
ORD1400817.1,2022-02-26,PORT02,V002_CARRIER,12,EXW,6,0,CUST_0026,PROD_1701364,PLANT18,PORT09,39488,19473.66
ORD1400818.4,2022-10-19,PORT01,V001_CARRIER,2,DTP,0,3,CUST_0176,PROD_1700672,PLANT07,PORT09,47094,14640.12
ORD1400819.1,2023-10-08,PORT02,V001_CARRIER,2,DTP,7,2,CUST_0022,PROD_1701674,PLANT03,PORT09,37186,6668.0
ORD1400820.5,2022-01-22,PORT05,V002_CARRIER,13,DTP,2,2,CUST_0087,PROD_1700323,PLANT20,PORT09,43004,14772.15
ORD1400821.8,2024-06-20,PORT06,V005_CARRIER,1,EXW,7,5,CUST_0012,PROD_1701297,PLANT13,PORT09,12634,5336.83
ORD1400822.5,2022-04-12,PORT02,V011_CARRIER,10,DTP,1,0,CUST_0008,PROD_1701906,PLANT03,PORT09,737,362.09
ORD1400823.4,2023-03-19,PORT04,V015_CARRIER,0,CRF,4,2,CUST_0149,PROD_1701986,PLANT09,PORT09,8361,3920.52
ORD1400824.9,2024-05-27,PORT04,V009_CARRIER,3,CRF,5,4,CUST_0077,PROD_1700093,PLANT02,PORT09,40509,18069.51
ORD1400825.8,2024-01-06,PORT01,V003_CARRIER,6,DTD,1,0,CUST_0012,PROD_1700708,PLANT05,PORT09,3987,814.83
ORD1400826.1,2022-01-27,PORT03,V015_CARRIER,1,CRF,6,5,CUST_0141,PROD_1701319,PLANT15,PORT09,28885,6911.4
ORD1400827.6,2023-05-10,PORT01,V012_CARRIER,9,DTP,4,2,CUST_0056,PROD_1700980,PLANT07,PORT09,38179,13352.94
ORD1400828.6,2023-04-06,PORT01,V007_CARRIER,5,DTP,5,0,CUST_0195,PROD_1700042,PLANT01,PORT09,14384,1167.68
ORD1400829.3,2022-01-23,PORT04,V005_CARRIER,2,EXW,4,0,CUST_0034,PROD_1700149,PLANT18,PORT09,30205,8127.63
ORD1400830.7,2022-05-06,PORT01,V005_CARRIER,1,CRF,0,5,CUST_0085,PROD_1701285,PLANT05,PORT09,2193,627.39
ORD1400831.7,2022-04-06,PORT06,V009_CARRIER,3,DTD,0,1,CUST_0106,PROD_1700729,PLANT19,PORT09,7744,349.29
ORD1400832.9,2024-06-28,PORT07,V015_CARRIER,14,DTD,7,2,CUST_0174,PROD_1700450,PLANT19,PORT09,49529,21711.15
ORD1400833.4,2024-07-12,PORT02,V010_CARRIER,4,EXW,2,3,CUST_0189,PROD_1700662,PLANT14,PORT09,3142,365.23
ORD1400834.8,2024-05-08,PORT02,V008_CARRIER,8,DTD,2,0,CUST_0095,PROD_1701374,PLANT18,PORT09,16866,3904.65
ORD1400835.1,2022-02-20,PORT02,V002_CARRIER,13,DTD,2,1,CUST_0024,PROD_1701423,PLANT14,PORT09,46872,17633.96
ORD1400836.2,2023-01-06,PORT06,V002_CARRIER,8,CRF,7,5,CUST_0091,PROD_1700387,PLANT13,PORT09,380,130.53
ORD1400837.8,2024-06-07,PORT07,V006_CARRIER,11,CRF,5,4,CUST_0086,PROD_1700217,PLANT08,PORT09,49227,11440.91
ORD1400838.4,2022-12-09,PORT01,V001_CARRIER,12,CRF,5,1,CUST_0182,PROD_1701441,PLANT18,PORT09,31475,8433.85
ORD1400839.9,2022-05-18,PORT08,V015_CARRIER,5,DTD,4,0,CUST_0045,PROD_1701121,PLANT17,PORT09,43180,2111.12
ORD1400840.4,2022-10-10,PORT04,V003_CARRIER,9,DTP,4,4,CUST_0142,PROD_1700344,PLANT06,PORT09,8453,2645.88
ORD1400841.9,2022-10-05,PORT02,V005_CARRIER,4,EXW,3,5,CUST_0072,PROD_1701356,PLANT04,PORT09,8729,4035.88
ORD1400842.3,2022-08-13,PORT01,V012_CARRIER,10,CRF,2,5,CUST_0051,PROD_1700135,PLANT10,PORT09,41210,15151.2
ORD1400843.3,2022-03-15,PORT02,V004_CARRIER,11,DTP,7,3,CUST_0034,PROD_1701298,PLANT15,PORT09,23638,10055.43
ORD1400844.7,2022-07-31,PORT02,V015_CARRIER,8,DTP,1,3,CUST_0199,PROD_1700499,PLANT14,PORT09,22085,9789.87
ORD1400845.2,2023-06-04,PORT08,V006_CARRIER,14,DTP,7,3,CUST_0184,PROD_1700810,PLANT17,PORT09,30220,5396.49
ORD1400846.1,2023-04-05,PORT04,V010_CARRIER,10,EXW,1,3,CUST_0023,PROD_1700270,PLANT02,PORT09,19664,3729.91
ORD1400847.2,2022-11-22,PORT05,V005_CARRIER,1,DTD,6,3,CUST_0064,PROD_1701192,PLANT16,PORT09,10730,818.35
ORD1400848.1,2023-02-20,PORT05,V009_CARRIER,6,DTD,5,3,CUST_0015,PROD_1701922,PLANT10,PORT09,25872,5971.05
ORD1400849.8,2024-02-24,PORT01,V006_CARRIER,4,CRF,4,2,CUST_0093,PROD_1700478,PLANT07,PORT09,19793,6499.18
ORD1400850.3,2024-06-02,PORT02,V012_CARRIER,5,EXW,0,2,CUST_0058,PROD_1700801,PLANT01,PORT09,42516,12867.67
ORD1400851.3,2024-07-18,PORT04,V007_CARRIER,4,CRF,2,2,CUST_0031,PROD_1700388,PLANT08,PORT09,14284,5615.46
ORD1400852.7,2023-12-05,PORT04,V002_CARRIER,8,CRF,7,4,CUST_0174,PROD_1701926,PLANT02,PORT09,45139,13958.42
ORD1400853.4,2022-10-30,PORT02,V011_CARRIER,4,EXW,3,1,CUST_0154,PROD_1701309,PLANT01,PORT09,36780,6255.5
ORD1400854.4,2022-10-02,PORT05,V011_CARRIER,8,DTD,3,1,CUST_0015,PROD_1701474,PLANT04,PORT09,16190,2122.68
ORD1400855.8,2022-03-13,PORT04,V014_CARRIER,6,EXW,0,2,CUST_0172,PROD_1701656,PLANT06,PORT09,47205,6338.26
ORD1400856.4,2024-03-10,PORT06,V013_CARRIER,9,EXW,4,5,CUST_0117,PROD_1701876,PLANT08,PORT09,41763,7033.57
ORD1400857.5,2024-01-09,PORT04,V008_CARRIER,6,EXW,6,0,CUST_0070,PROD_1701980,PLANT04,PORT09,28339,2978.49
ORD1400858.6,2022-09-17,PORT01,V001_CARRIER,9,CRF,5,4,CUST_0138,PROD_1700161,PLANT07,PORT09,20176,5135.09
ORD1400859.4,2023-01-15,PORT07,V010_CARRIER,4,EXW,7,1,CUST_0098,PROD_1701557,PLANT16,PORT09,7495,3199.4
ORD1400860.5,2022-01-28,PORT07,V013_CARRIER,4,CRF,2,3,CUST_0184,PROD_1700928,PLANT16,PORT09,8130,3793.7
ORD1400861.1,2022-04-18,PORT02,V007_CARRIER,12,DTD,5,2,CUST_0030,PROD_1701367,PLANT01,PORT09,14091,5065.42
ORD1400862.3,2024-07-16,PORT07,V004_CARRIER,0,CRF,1,3,CUST_0027,PROD_1701160,PLANT19,PORT09,34888,14344.34
ORD1400863.5,2022-10-18,PORT06,V002_CARRIER,5,DTD,2,1,CUST_0143,PROD_1701908,PLANT13,PORT09,23873,9740.35
ORD1400864.3,2022-12-27,PORT02,V014_CARRIER,0,EXW,1,3,CUST_0175,PROD_1700886,PLANT12,PORT09,12813,4122.78
ORD1400865.6,2022-02-21,PORT05,V004_CARRIER,7,EXW,2,4,CUST_0114,PROD_1701416,PLANT12,PORT09,28278,5676.87
ORD1400866.2,2024-04-12,PORT05,V005_CARRIER,14,CRF,5,1,CUST_0016,PROD_1700385,PLANT12,PORT09,28891,13471.36
ORD1400867.3,2022-02-20,PORT04,V011_CARRIER,0,CRF,2,3,CUST_0012,PROD_1701899,PLANT04,PORT09,44822,4030.06
ORD1400868.2,2022-05-15,PORT05,V002_CARRIER,9,CRF,4,1,CUST_0109,PROD_1700633,PLANT16,PORT09,37695,13059.72
ORD1400869.3,2023-03-22,PORT05,V015_CARRIER,1,DTP,3,3,CUST_0009,PROD_1701562,PLANT16,PORT09,40891,7098.09
ORD1400870.6,2024-11-27,PORT02,V010_CARRIER,9,DTP,7,1,CUST_0166,PROD_1701588,PLANT15,PORT09,22642,1466.8
ORD1400871.1,2023-12-23,PORT05,V003_CARRIER,3,EXW,3,4,CUST_0164,PROD_1701694,PLANT19,PORT09,39643,12065.5
ORD1400872.8,2023-08-12,PORT02,V003_CARRIER,6,EXW,1,4,CUST_0059,PROD_1700744,PLANT14,PORT09,23038,11197.03
ORD1400873.4,2024-03-24,PORT04,V009_CARRIER,9,EXW,7,0,CUST_0048,PROD_1700187,PLANT02,PORT09,33239,13417.12
ORD1400874.3,2024-02-20,PORT06,V003_CARRIER,5,CRF,3,4,CUST_0102,PROD_1700079,PLANT13,PORT09,44518,12489.53
ORD1400875.8,2022-07-03,PORT04,V015_CARRIER,8,DTD,4,3,CUST_0182,PROD_1701973,PLANT18,PORT09,31457,3175.64
ORD1400876.3,2023-06-22,PORT01,V003_CARRIER,10,CRF,1,4,CUST_0042,PROD_1700268,PLANT07,PORT09,19238,2455.24
ORD1400877.6,2023-12-10,PORT06,V011_CARRIER,2,DTP,5,3,CUST_0162,PROD_1701147,PLANT19,PORT09,3846,727.42
ORD1400878.8,2023-03-09,PORT02,V014_CARRIER,13,CRF,1,4,CUST_0063,PROD_1700761,PLANT03,PORT09,3732,509.44
ORD1400879.1,2023-07-19,PORT06,V006_CARRIER,12,DTD,1,5,CUST_0059,PROD_1700214,PLANT01,PORT09,36910,6003.61
ORD1400880.6,2022-05-27,PORT02,V009_CARRIER,3,EXW,7,5,CUST_0074,PROD_1700450,PLANT03,PORT09,24045,4656.84
ORD1400881.2,2023-07-21,PORT02,V005_CARRIER,12,CRF,2,5,CUST_0146,PROD_1701619,PLANT14,PORT09,43333,1498.42
ORD1400882.4,2024-05-26,PORT04,V006_CARRIER,0,DTD,1,4,CUST_0110,PROD_1701475,PLANT06,PORT09,47344,8929.63
ORD1400883.3,2023-10-20,PORT05,V001_CARRIER,12,CRF,2,0,CUST_0123,PROD_1700923,PLANT19,PORT09,16721,1424.54
ORD1400884.7,2022-01-31,PORT07,V012_CARRIER,2,CRF,4,0,CUST_0170,PROD_1700145,PLANT11,PORT09,13324,3813.53
ORD1400885.8,2024-04-06,PORT04,V010_CARRIER,3,EXW,1,1,CUST_0134,PROD_1700947,PLANT08,PORT09,28042,6892.28
ORD1400886.9,2023-04-19,PORT01,V011_CARRIER,7,CRF,5,5,CUST_0100,PROD_1700163,PLANT01,PORT09,37899,18265.56
ORD1400887.7,2024-08-31,PORT06,V014_CARRIER,10,DTP,4,1,CUST_0164,PROD_1701328,PLANT20,PORT09,7655,2309.56
ORD1400888.2,2023-11-05,PORT06,V012_CARRIER,2,DTD,3,0,CUST_0149,PROD_1700632,PLANT01,PORT09,9585,228.07
ORD1400889.1,2022-05-22,PORT02,V005_CARRIER,12,EXW,4,3,CUST_0073,PROD_1700720,PLANT09,PORT09,551,196.03
ORD1400890.8,2022-10-15,PORT06,V005_CARRIER,7,EXW,6,2,CUST_0140,PROD_1700861,PLANT13,PORT09,37612,8442.59
ORD1400891.7,2023-09-26,PORT07,V015_CARRIER,11,EXW,0,2,CUST_0089,PROD_1701812,PLANT10,PORT09,21767,380.49
ORD1400892.8,2023-05-16,PORT05,V001_CARRIER,4,EXW,6,4,CUST_0151,PROD_1700722,PLANT19,PORT09,12320,5931.84
ORD1400893.8,2022-06-11,PORT07,V010_CARRIER,3,EXW,5,1,CUST_0179,PROD_1700225,PLANT11,PORT09,3347,1163.64
ORD1400894.2,2022-01-17,PORT01,V009_CARRIER,6,EXW,3,3,CUST_0042,PROD_1700367,PLANT07,PORT09,19741,2332.41
ORD1400895.5,2023-10-06,PORT04,V006_CARRIER,10,EXW,6,1,CUST_0073,PROD_1701257,PLANT18,PORT09,19664,9560.93
ORD1400896.4,2023-08-22,PORT06,V013_CARRIER,9,DTD,1,3,CUST_0019,PROD_1701526,PLANT13,PORT09,37415,17363.31
ORD1400897.9,2023-05-12,PORT04,V005_CARRIER,14,DTD,6,2,CUST_0058,PROD_1701707,PLANT18,PORT09,1225,322.65
ORD1400898.9,2022-12-17,PORT02,V009_CARRIER,9,DTP,7,5,CUST_0108,PROD_1700299,PLANT03,PORT09,14421,7126.5
ORD1400899.8,2024-12-05,PORT05,V002_CARRIER,2,EXW,0,5,CUST_0003,PROD_1701193,PLANT16,PORT09,11459,669.85
ORD1400900.3,2022-03-30,PORT01,V004_CARRIER,5,EXW,5,3,CUST_0074,PROD_1700980,PLANT07,PORT09,38478,2571.25
ORD1400901.1,2022-03-18,PORT01,V010_CARRIER,6,DTD,1,1,CUST_0111,PROD_1700500,PLANT01,PORT09,47517,14533.47
ORD1400902.7,2022-02-26,PORT06,V004_CARRIER,5,EXW,6,2,CUST_0188,PROD_1700289,PLANT13,PORT09,34753,12295.0
ORD1400903.2,2023-01-25,PORT03,V001_CARRIER,12,EXW,1,4,CUST_0143,PROD_1700677,PLANT15,PORT09,40043,4404.01
ORD1400904.9,2023-06-19,PORT02,V012_CARRIER,6,EXW,3,0,CUST_0084,PROD_1701445,PLANT09,PORT09,4849,544.0
ORD1400905.8,2024-01-30,PORT08,V014_CARRIER,14,DTP,2,0,CUST_0105,PROD_1700098,PLANT17,PORT09,16396,1611.01
ORD1400906.7,2023-08-23,PORT01,V002_CARRIER,3,DTD,7,5,CUST_0005,PROD_1700375,PLANT10,PORT09,38074,7935.65
ORD1400907.8,2022-02-27,PORT07,V010_CARRIER,12,EXW,0,1,CUST_0072,PROD_1700066,PLANT11,PORT09,42948,1964.68
ORD1400908.6,2024-06-16,PORT01,V004_CARRIER,3,DTD,5,0,CUST_0010,PROD_1701821,PLANT01,PORT09,10268,1180.43
ORD1400909.3,2022-04-07,PORT05,V007_CARRIER,2,DTD,7,2,CUST_0101,PROD_1700334,PLANT04,PORT09,47930,20906.98
ORD1400910.4,2023-02-12,PORT01,V001_CARRIER,2,CRF,5,3,CUST_0035,PROD_1700411,PLANT05,PORT09,37692,18686.25
