route_id,plant_code,date,picker_id,aisles_visited,num_stops,total_distance_m,total_time_min,items_picked,order_count,start_aisle,algorithm_used,optimized
ROUTE_000895,PLANT08,2024-06-30,PICKER_031,"[1, 4, 8, 12, 14, 18, 21, 22, 25]",9,180.16,4.64,74,4,1,DIJKSTRA,0
ROUTE_000896,PLANT19,2023-10-13,PICKER_029,"[13, 16]",2,44.03,1.52,68,4,1,MANUAL,1
ROUTE_000897,PLANT02,2023-01-24,PICKER_044,"[2, 3, 6]",3,22.25,1.47,10,7,1,GREEDY,0
ROUTE_000898,PLANT08,2023-08-11,PICKER_013,"[2, 14, 15, 21, 26, 29]",6,107.06,2.98,14,9,1,MANUAL,0
ROUTE_000899,PLANT11,2024-03-02,PICKER_004,"[1, 4]",2,53.86,2.29,69,1,1,MANUAL,1
ROUTE_000900,PLANT10,2024-11-19,PICKER_001,"[6, 10, 11, 14, 15, 16, 19, 20]",8,111.83,4.64,18,4,1,MANUAL,0
ROUTE_000901,PLANT18,2023-10-08,PICKER_017,"[1, 3, 4, 5, 7, 9, 13, 16]",8,163.45,5.84,74,3,1,ASTAR,1
ROUTE_000902,PLANT06,2023-11-28,PICKER_035,"[5, 11, 14, 15]",4,63.27,3.47,71,2,1,DIJKSTRA,1
ROUTE_000903,PLANT13,2024-10-23,PICKER_022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,139.03,5.17,65,2,1,ASTAR,1
ROUTE_000904,PLANT07,2023-05-18,PICKER_044,"[2, 3, 4, 7, 8, 9, 10, 11, 12]",9,140.26,4.16,10,10,1,DIJKSTRA,0
ROUTE_000905,PLANT10,2024-10-14,PICKER_036,"[2, 6, 10, 16, 17, 18, 20, 23]",8,180.07,5.68,19,1,1,GREEDY,0
ROUTE_000906,PLANT10,2023-03-02,PICKER_048,"[3, 5, 12, 20]",4,52.17,3.07,26,3,1,DIJKSTRA,0
ROUTE_000907,PLANT09,2024-05-21,PICKER_048,"[2, 3, 4, 5, 7, 8, 9, 10]",8,107.93,4.94,41,10,1,GREEDY,1
ROUTE_000908,PLANT06,2024-07-22,PICKER_023,"[1, 4, 9, 12, 16, 21, 23, 27]",8,151.68,5.11,42,7,1,MANUAL,0
ROUTE_000909,PLANT06,2024-05-10,PICKER_009,"[24, 28]",2,47.44,3.77,42,7,1,GREEDY,1
ROUTE_000910,PLANT02,2023-05-29,PICKER_039,"[1, 2, 3, 4, 6]",5,89.62,2.7,42,3,1,MANUAL,1
ROUTE_000911,PLANT17,2024-08-22,PICKER_028,"[1, 4, 6, 10, 14, 18, 19, 23, 24]",9,173.04,4.12,69,8,1,DIJKSTRA,0
ROUTE_000912,PLANT02,2023-02-12,PICKER_035,"[1, 3, 4, 5]",4,85.71,4.21,54,5,1,ASTAR,0
ROUTE_000913,PLANT08,2023-01-28,PICKER_032,"[2, 9, 10, 11, 12, 14, 15, 27, 28]",9,141.58,4.81,28,4,1,GREEDY,1
ROUTE_000914,PLANT10,2023-12-17,PICKER_048,"[7, 9, 12, 16, 20, 22, 23]",7,130.8,3.67,25,1,1,DIJKSTRA,1
ROUTE_000915,PLANT16,2023-12-10,PICKER_022,"[2, 3, 5, 6, 8, 11, 12, 13, 14]",9,153.71,4.21,21,9,1,MANUAL,0
ROUTE_000916,PLANT17,2024-02-07,PICKER_039,"[4, 5, 8, 11]",4,73.15,4.36,14,10,1,MANUAL,0
ROUTE_000917,PLANT20,2023-12-20,PICKER_035,"[1, 3, 4, 6]",4,70.12,4.12,21,9,1,DIJKSTRA,1
ROUTE_000918,PLANT03,2024-03-13,PICKER_039,"[1, 3, 5, 6, 7, 8, 9, 10, 11]",9,184.49,5.51,26,7,1,DIJKSTRA,0
ROUTE_000919,PLANT13,2024-01-16,PICKER_039,"[4, 8]",2,28.1,1.58,44,6,1,DIJKSTRA,0
ROUTE_000920,PLANT12,2023-02-03,PICKER_015,"[3, 5, 8, 12, 15, 17, 21, 23, 24, 25]",10,162.37,5.29,57,9,1,ASTAR,0
ROUTE_000921,PLANT04,2023-12-09,PICKER_031,"[3, 5, 7, 10, 11, 12, 17, 18, 19, 20]",10,152.85,5.94,59,7,1,MANUAL,0
ROUTE_000922,PLANT03,2024-10-26,PICKER_014,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11]",10,192.2,6.36,15,10,1,DIJKSTRA,0
ROUTE_000923,PLANT06,2024-06-18,PICKER_014,"[11, 12]",2,45.25,1.71,20,8,1,ASTAR,1
ROUTE_000924,PLANT01,2024-10-24,PICKER_010,"[5, 18]",2,34.32,2.68,15,4,1,ASTAR,0
ROUTE_000925,PLANT04,2024-07-25,PICKER_016,"[1, 3, 5, 7, 8, 9, 12, 15, 16, 18]",10,190.19,5.91,55,1,1,ASTAR,0
ROUTE_000926,PLANT03,2023-07-22,PICKER_030,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11]",10,189.5,4.65,26,10,1,DIJKSTRA,0
ROUTE_000927,PLANT08,2024-08-30,PICKER_031,"[3, 5, 8, 10, 19, 21, 24]",7,95.59,4.07,54,8,1,DIJKSTRA,1
ROUTE_000928,PLANT12,2023-08-15,PICKER_046,"[7, 8, 10, 12, 15, 16, 19, 23]",8,101.89,4.79,53,2,1,MANUAL,1
ROUTE_000929,PLANT20,2024-11-21,PICKER_049,"[1, 3]",2,32.81,2.5,71,5,1,MANUAL,1
ROUTE_000930,PLANT09,2023-08-06,PICKER_034,"[3, 4, 6, 7, 9]",5,112.34,4.29,51,8,1,GREEDY,1
ROUTE_000931,PLANT15,2024-05-28,PICKER_042,"[3, 4, 8, 9, 10, 18, 24]",7,130.47,4.01,42,9,1,GREEDY,0
ROUTE_000932,PLANT07,2024-10-28,PICKER_020,"[2, 6, 12]",3,24.53,3.25,14,1,1,DIJKSTRA,1
ROUTE_000933,PLANT05,2024-12-01,PICKER_014,"[1, 2, 3, 4, 6, 7, 9]",7,106.22,3.86,33,3,1,ASTAR,0
ROUTE_000934,PLANT14,2023-07-10,PICKER_028,"[15, 16, 22]",3,72.18,3.78,65,1,1,GREEDY,0
ROUTE_000935,PLANT11,2024-05-12,PICKER_017,"[1, 2, 3, 5]",4,59.12,3.36,13,7,1,GREEDY,0
ROUTE_000936,PLANT06,2023-01-02,PICKER_015,"[8, 10, 13, 17, 19, 24, 25, 27]",8,110.24,4.46,5,6,1,MANUAL,0
ROUTE_000937,PLANT13,2023-10-19,PICKER_015,"[2, 3, 4, 5, 8]",5,94.79,3.19,20,4,1,GREEDY,0
ROUTE_000938,PLANT12,2024-01-14,PICKER_033,"[2, 5, 8, 13, 16, 19, 20, 25]",8,162.14,6.23,64,3,1,MANUAL,1
ROUTE_000939,PLANT20,2024-07-23,PICKER_007,"[1, 2, 3, 4, 5, 6, 7]",7,94.55,4.44,76,8,1,DIJKSTRA,0
ROUTE_000940,PLANT03,2024-11-04,PICKER_011,"[2, 3, 4, 5, 6, 7, 11]",7,128.88,4.2,50,3,1,GREEDY,1
ROUTE_000941,PLANT14,2024-06-04,PICKER_046,"[6, 18, 26]",3,76.64,3.46,7,6,1,GREEDY,1
ROUTE_000942,PLANT17,2024-05-08,PICKER_022,"[17, 20, 21, 22]",4,72.51,3.02,79,3,1,MANUAL,1
ROUTE_000943,PLANT13,2024-10-14,PICKER_032,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",9,160.76,4.74,35,9,1,GREEDY,1
ROUTE_000944,PLANT10,2023-12-21,PICKER_018,"[1, 2, 3, 4, 6, 10, 17, 18, 20, 23]",10,201.87,4.68,15,1,1,GREEDY,1
ROUTE_000945,PLANT18,2024-10-23,PICKER_039,"[2, 5, 6, 8, 11]",5,103.18,2.77,13,7,1,DIJKSTRA,0
ROUTE_000946,PLANT01,2024-10-03,PICKER_025,"[19, 20, 22, 25]",4,60.36,2.33,47,3,1,GREEDY,1
ROUTE_000947,PLANT12,2023-08-23,PICKER_025,"[11, 14]",2,30.33,2.62,68,6,1,DIJKSTRA,1
ROUTE_000948,PLANT09,2023-08-20,PICKER_002,"[2, 3, 4, 5, 8]",5,100.91,4.14,31,2,1,DIJKSTRA,0
ROUTE_000949,PLANT07,2023-04-28,PICKER_015,"[1, 3, 4, 6, 7, 8, 10, 12]",8,155.55,5.16,54,7,1,DIJKSTRA,0
ROUTE_000950,PLANT04,2024-07-20,PICKER_001,"[2, 3, 6, 12, 14, 17]",6,99.88,3.09,73,7,1,MANUAL,1
ROUTE_000951,PLANT14,2024-07-23,PICKER_049,"[1, 2, 8, 12, 15, 18, 23]",7,114.06,3.43,21,2,1,MANUAL,0
ROUTE_000952,PLANT14,2023-03-08,PICKER_025,"[1, 23, 24, 26]",4,69.81,1.99,15,3,1,GREEDY,0
ROUTE_000953,PLANT02,2024-05-12,PICKER_032,"[1, 2, 3, 5, 6]",5,67.79,2.36,76,10,1,ASTAR,1
ROUTE_000954,PLANT15,2023-08-04,PICKER_039,"[1, 9, 21]",3,63.02,2.76,45,9,1,MANUAL,0
ROUTE_000955,PLANT05,2024-06-05,PICKER_029,"[2, 4, 9]",3,58.56,1.68,40,2,1,DIJKSTRA,1
ROUTE_000956,PLANT03,2023-09-30,PICKER_015,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11]",10,169.64,5.73,14,3,1,ASTAR,1
ROUTE_000957,PLANT02,2024-11-12,PICKER_016,"[5, 6]",2,37.68,2.83,61,4,1,DIJKSTRA,1
ROUTE_000958,PLANT12,2023-04-04,PICKER_045,"[5, 7, 8, 18]",4,71.07,3.65,33,10,1,MANUAL,1
ROUTE_000959,PLANT09,2024-10-04,PICKER_036,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",9,137.29,4.05,18,3,1,DIJKSTRA,1
ROUTE_000960,PLANT03,2024-11-07,PICKER_047,"[2, 4, 6, 8]",4,46.64,2.37,61,3,1,GREEDY,0
ROUTE_000961,PLANT05,2024-09-21,PICKER_030,"[1, 5, 7]",3,62.14,3.08,66,1,1,ASTAR,1
ROUTE_000962,PLANT06,2023-05-19,PICKER_008,"[3, 4, 10, 21, 22]",5,62.01,2.6,78,6,1,GREEDY,0
ROUTE_000963,PLANT07,2023-07-11,PICKER_034,"[3, 4, 6, 9, 12]",5,86.66,2.38,80,2,1,GREEDY,0
ROUTE_000964,PLANT09,2024-03-09,PICKER_037,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,183.94,6.58,42,10,1,DIJKSTRA,1
ROUTE_000965,PLANT07,2024-08-06,PICKER_017,"[7, 8]",2,44.63,3.2,66,5,1,GREEDY,0
ROUTE_000966,PLANT16,2024-09-07,PICKER_009,"[1, 2, 3, 5, 9, 13, 14, 16]",8,135.98,4.91,77,9,1,ASTAR,0
ROUTE_000967,PLANT18,2023-10-28,PICKER_020,"[2, 3, 5, 8, 9, 11, 12, 13, 15]",9,192.45,5.26,7,3,1,ASTAR,1
ROUTE_000968,PLANT15,2024-10-26,PICKER_001,"[3, 4, 7, 14]",4,63.21,3.0,69,10,1,MANUAL,1
ROUTE_000969,PLANT18,2024-09-17,PICKER_040,"[1, 2, 5, 12, 15, 16]",6,107.03,4.32,49,5,1,DIJKSTRA,1
ROUTE_000970,PLANT19,2023-05-10,PICKER_014,"[3, 18]",2,29.0,2.61,29,1,1,GREEDY,1
ROUTE_000971,PLANT13,2023-04-26,PICKER_046,"[1, 2, 3, 5, 6, 7, 8, 9]",8,157.06,3.95,52,9,1,GREEDY,1
ROUTE_000972,PLANT02,2024-04-16,PICKER_049,"[1, 2, 4, 6]",4,73.29,3.72,48,5,1,GREEDY,0
ROUTE_000973,PLANT01,2024-03-06,PICKER_040,"[3, 4, 9, 12, 18, 21, 25]",7,81.04,2.38,63,10,1,MANUAL,0
ROUTE_000974,PLANT09,2024-12-30,PICKER_015,"[2, 4]",2,31.06,1.45,75,3,1,GREEDY,1
ROUTE_000975,PLANT08,2023-05-11,PICKER_026,"[2, 7, 8, 9, 10, 13, 15, 17, 23, 25]",10,159.53,4.86,27,3,1,GREEDY,1
ROUTE_000976,PLANT12,2023-03-13,PICKER_006,"[4, 7, 14, 17, 21]",5,100.38,2.59,36,1,1,ASTAR,1
ROUTE_000977,PLANT10,2023-03-08,PICKER_009,"[3, 9, 16, 19, 22, 23]",6,73.85,2.54,25,7,1,DIJKSTRA,1
ROUTE_000978,PLANT17,2024-11-30,PICKER_011,"[9, 13, 15, 18, 20, 23]",6,99.52,4.14,57,10,1,DIJKSTRA,1
ROUTE_000979,PLANT15,2024-07-23,PICKER_047,"[2, 4, 6, 7, 8, 10, 14, 16, 19, 21]",10,165.63,4.02,75,8,1,DIJKSTRA,0
ROUTE_000980,PLANT08,2023-05-24,PICKER_009,"[1, 2, 12, 14, 18, 21, 27]",7,138.54,3.44,75,7,1,ASTAR,1
ROUTE_000981,PLANT07,2024-10-21,PICKER_035,"[1, 9, 11]",3,61.81,2.21,34,8,1,MANUAL,1
ROUTE_000982,PLANT03,2024-12-02,PICKER_036,"[2, 3, 4, 5, 7]",5,88.85,4.01,26,4,1,MANUAL,0
ROUTE_000983,PLANT06,2023-05-29,PICKER_011,"[2, 7, 17, 18, 20]",5,74.35,3.05,46,2,1,DIJKSTRA,1
ROUTE_000984,PLANT06,2024-10-31,PICKER_011,"[1, 11, 14, 28]",4,86.0,3.13,10,6,1,GREEDY,1
ROUTE_000985,PLANT13,2024-04-18,PICKER_018,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,208.54,6.32,20,9,1,MANUAL,1
ROUTE_000986,PLANT17,2023-05-18,PICKER_019,"[14, 18, 19, 21, 23, 24]",6,161.84,4.45,49,10,1,ASTAR,0
ROUTE_000987,PLANT01,2024-02-06,PICKER_047,"[1, 6, 11, 14, 15, 16, 18]",7,130.12,3.6,80,8,1,GREEDY,1
ROUTE_000988,PLANT13,2023-09-11,PICKER_005,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,149.84,3.55,62,3,1,ASTAR,1
ROUTE_000989,PLANT09,2024-08-10,PICKER_015,"[3, 4, 7, 10]",4,82.28,4.1,65,9,1,GREEDY,1
ROUTE_000990,PLANT03,2023-11-28,PICKER_037,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,197.99,5.56,79,7,1,MANUAL,0
ROUTE_000991,PLANT16,2023-07-28,PICKER_012,"[1, 3, 4, 6, 7, 9, 10, 12, 14, 15]",10,177.47,4.31,20,8,1,GREEDY,0
ROUTE_000992,PLANT13,2024-09-19,PICKER_050,"[2, 3]",2,20.57,2.77,51,2,1,GREEDY,0
ROUTE_000993,PLANT01,2023-10-02,PICKER_048,"[5, 8, 10, 15, 16]",5,78.65,3.04,27,6,1,GREEDY,1
ROUTE_000994,PLANT08,2023-10-23,PICKER_039,"[1, 2, 8, 22]",4,63.56,2.95,55,8,1,DIJKSTRA,0
ROUTE_000995,PLANT08,2023-02-19,PICKER_048,"[1, 15, 16, 17, 25]",5,83.93,4.06,36,10,1,GREEDY,0
ROUTE_000996,PLANT20,2023-12-19,PICKER_018,"[1, 3, 4]",3,48.0,2.3,24,3,1,MANUAL,1
ROUTE_000997,PLANT13,2024-07-28,PICKER_045,"[2, 9]",2,24.29,1.99,25,6,1,ASTAR,0
ROUTE_000998,PLANT13,2023-07-03,PICKER_001,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,172.61,4.47,20,9,1,DIJKSTRA,0
ROUTE_000999,PLANT11,2023-06-12,PICKER_036,"[1, 2, 3, 4, 5]",5,90.26,4.23,75,5,1,MANUAL,1
ROUTE_001000,PLANT09,2024-02-15,PICKER_043,"[1, 3, 4, 6, 8, 9]",6,115.85,3.24,53,7,1,GREEDY,1
ROUTE_001001,PLANT15,2023-10-25,PICKER_023,"[4, 5, 11, 12, 13, 15]",6,98.91,4.64,22,4,1,DIJKSTRA,1
ROUTE_001002,PLANT19,2024-12-08,PICKER_011,"[14, 22]",2,53.92,2.8,40,1,1,MANUAL,0
ROUTE_001003,PLANT19,2024-10-09,PICKER_027,"[1, 2, 4, 6, 13, 18]",6,112.48,4.54,15,9,1,GREEDY,0
ROUTE_001004,PLANT16,2023-07-14,PICKER_005,"[10, 15]",2,35.19,2.88,64,1,1,ASTAR,1
ROUTE_001005,PLANT15,2024-05-04,PICKER_041,"[4, 5, 6, 9, 10, 14, 16, 20, 21]",9,169.58,4.39,22,8,1,MANUAL,1
ROUTE_001006,PLANT09,2023-01-10,PICKER_031,"[1, 3, 4, 6, 9, 10]",6,100.83,2.52,55,2,1,MANUAL,0
ROUTE_001007,PLANT19,2024-06-11,PICKER_013,"[1, 2, 9, 17, 22, 23]",6,148.9,4.91,23,10,1,DIJKSTRA,1
ROUTE_001008,PLANT20,2023-04-06,PICKER_021,"[1, 5, 7]",3,47.96,2.98,80,10,1,MANUAL,0
ROUTE_001009,PLANT17,2023-01-13,PICKER_036,"[6, 21]",2,21.92,2.03,49,8,1,ASTAR,1
ROUTE_001010,PLANT09,2024-11-15,PICKER_037,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",9,147.78,4.59,48,7,1,DIJKSTRA,1
ROUTE_001011,PLANT07,2024-07-21,PICKER_013,"[3, 7, 10]",3,53.78,2.05,69,1,1,DIJKSTRA,1
ROUTE_001012,PLANT19,2023-04-10,PICKER_006,"[3, 6, 10, 13, 18, 20, 23]",7,109.87,4.68,27,2,1,GREEDY,0
ROUTE_001013,PLANT11,2023-03-13,PICKER_022,"[1, 2, 3, 4, 5]",5,92.46,4.7,24,7,1,MANUAL,0
ROUTE_001014,PLANT04,2024-02-25,PICKER_017,"[1, 3, 4, 6, 7, 8, 13, 18, 20]",9,90.88,2.42,80,9,1,DIJKSTRA,1
ROUTE_001015,PLANT04,2024-08-24,PICKER_018,"[3, 10, 12, 16, 17]",5,104.37,4.85,64,9,1,MANUAL,1
ROUTE_001016,PLANT07,2023-08-05,PICKER_036,"[2, 3, 5, 11, 12]",5,95.21,3.28,21,7,1,DIJKSTRA,1
ROUTE_001017,PLANT18,2024-03-28,PICKER_002,"[3, 6, 11, 13]",4,45.94,1.96,68,7,1,MANUAL,0
ROUTE_001018,PLANT14,2023-06-17,PICKER_004,"[1, 3, 11, 12, 16, 18, 21, 27]",8,139.7,4.13,22,10,1,DIJKSTRA,0
ROUTE_001019,PLANT12,2024-10-03,PICKER_050,"[2, 3, 7, 11, 16, 19, 21, 23]",8,118.43,3.89,54,8,1,GREEDY,1
ROUTE_001020,PLANT10,2023-01-14,PICKER_022,"[1, 5, 8, 13, 14, 21]",6,134.08,3.38,69,9,1,MANUAL,1
ROUTE_001021,PLANT02,2023-09-11,PICKER_028,"[1, 5, 6]",3,54.08,3.52,75,1,1,GREEDY,0
ROUTE_001022,PLANT17,2023-09-12,PICKER_009,"[2, 5, 8, 10, 13, 15, 20]",7,143.44,5.76,57,1,1,ASTAR,1
ROUTE_001023,PLANT20,2023-05-26,PICKER_043,"[2, 5]",2,18.04,1.7,49,9,1,ASTAR,1
ROUTE_001024,PLANT06,2024-07-30,PICKER_015,"[11, 12, 14, 15, 21, 28]",6,134.76,3.52,16,2,1,MANUAL,1
ROUTE_001025,PLANT16,2024-06-27,PICKER_037,"[3, 5, 8, 9, 10, 11, 12, 13, 15]",9,147.36,3.95,49,5,1,MANUAL,0
ROUTE_001026,PLANT18,2024-06-04,PICKER_028,"[9, 10]",2,12.38,3.02,30,8,1,DIJKSTRA,0
ROUTE_001027,PLANT15,2024-12-31,PICKER_015,"[1, 8, 9, 10, 14, 18]",6,113.05,4.75,64,4,1,MANUAL,1
ROUTE_001028,PLANT14,2024-05-28,PICKER_048,"[1, 2, 5, 10, 11, 12, 17, 20, 25, 27]",10,213.36,7.02,74,7,1,MANUAL,0
ROUTE_001029,PLANT01,2024-07-10,PICKER_050,"[1, 2, 10, 11, 22, 26]",6,105.18,5.02,19,1,1,MANUAL,1
ROUTE_001030,PLANT11,2023-07-01,PICKER_016,"[1, 3, 4, 5]",4,96.04,2.45,20,7,1,DIJKSTRA,0
ROUTE_001031,PLANT19,2024-07-19,PICKER_040,"[2, 5, 19]",3,39.61,2.7,51,2,1,DIJKSTRA,0
ROUTE_001032,PLANT04,2024-06-02,PICKER_015,"[1, 3, 4, 5, 7, 8, 11, 20]",8,139.62,4.74,57,8,1,GREEDY,1
ROUTE_001033,PLANT06,2024-07-13,PICKER_050,"[1, 7, 8, 10, 11, 14, 20, 24]",8,130.1,5.35,50,8,1,DIJKSTRA,0
ROUTE_001034,PLANT19,2024-07-31,PICKER_032,"[8, 10, 13, 15, 18, 20, 21, 22]",8,121.7,4.61,30,3,1,DIJKSTRA,1
ROUTE_001035,PLANT19,2023-06-18,PICKER_031,"[1, 6, 18]",3,38.86,2.35,8,8,1,ASTAR,0
ROUTE_001036,PLANT05,2023-05-16,PICKER_002,"[8, 9]",2,40.27,3.25,71,4,1,ASTAR,0
ROUTE_001037,PLANT14,2023-12-12,PICKER_030,"[4, 6, 9, 14, 20, 21, 22]",7,106.05,3.57,61,5,1,DIJKSTRA,0
ROUTE_001038,PLANT12,2024-05-28,PICKER_046,"[6, 9, 16, 18, 20, 22]",6,92.88,4.66,70,8,1,GREEDY,0
ROUTE_001039,PLANT19,2024-01-15,PICKER_043,"[3, 5, 20, 23]",4,68.07,4.32,25,9,1,GREEDY,1
ROUTE_001040,PLANT10,2023-12-28,PICKER_050,"[2, 10, 15, 20, 24]",5,100.64,4.7,47,3,1,DIJKSTRA,1
ROUTE_001041,PLANT09,2023-11-15,PICKER_031,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",9,121.45,4.59,78,2,1,GREEDY,0
ROUTE_001042,PLANT11,2024-12-07,PICKER_001,"[1, 2, 5]",3,43.37,3.66,45,2,1,GREEDY,1
ROUTE_001043,PLANT07,2024-04-27,PICKER_048,"[1, 2, 4, 7, 9, 10, 11, 12]",8,174.87,4.11,42,8,1,GREEDY,0
ROUTE_001044,PLANT09,2023-06-28,PICKER_023,"[7, 8, 10]",3,60.73,2.68,25,5,1,DIJKSTRA,0
ROUTE_001045,PLANT16,2023-09-28,PICKER_022,"[3, 4, 6, 12, 13]",5,81.22,2.21,26,9,1,GREEDY,0
ROUTE_001046,PLANT06,2023-12-10,PICKER_032,"[2, 7]",2,34.37,1.94,51,5,1,DIJKSTRA,1
ROUTE_001047,PLANT18,2023-03-25,PICKER_041,"[1, 11]",2,44.47,3.15,62,9,1,ASTAR,0
ROUTE_001048,PLANT07,2023-11-16,PICKER_047,"[5, 6, 7, 9, 11, 12]",6,94.82,2.64,33,5,1,DIJKSTRA,1
ROUTE_001049,PLANT12,2023-01-17,PICKER_043,"[6, 7, 12, 18, 25]",5,88.71,4.0,10,9,1,MANUAL,0
ROUTE_001050,PLANT14,2024-04-01,PICKER_033,"[7, 11, 15, 16, 29]",5,88.91,3.7,16,4,1,DIJKSTRA,1
ROUTE_001051,PLANT12,2023-08-25,PICKER_050,"[1, 3, 4, 12, 16, 19, 24]",7,144.95,3.71,42,2,1,DIJKSTRA,0
ROUTE_001052,PLANT17,2024-09-28,PICKER_025,"[2, 5, 12, 13, 14, 15, 18, 20, 24]",9,169.49,5.28,13,2,1,MANUAL,0
ROUTE_001053,PLANT14,2023-04-10,PICKER_021,"[8, 12, 14, 15, 21, 26]",6,88.03,3.36,55,8,1,ASTAR,0
ROUTE_001054,PLANT14,2023-01-22,PICKER_019,"[13, 21, 28]",3,28.26,2.01,19,6,1,DIJKSTRA,1
ROUTE_001055,PLANT05,2024-09-03,PICKER_040,"[3, 6]",2,42.39,1.47,70,2,1,DIJKSTRA,1
ROUTE_001056,PLANT09,2023-09-08,PICKER_009,"[2, 5, 8, 10]",4,71.34,4.18,5,8,1,DIJKSTRA,1
ROUTE_001057,PLANT02,2024-05-01,PICKER_044,"[1, 3, 4, 6]",4,36.64,3.28,66,7,1,DIJKSTRA,0
ROUTE_001058,PLANT05,2024-06-02,PICKER_009,"[1, 2, 5, 8]",4,57.75,4.01,19,10,1,MANUAL,0
ROUTE_001059,PLANT11,2023-12-28,PICKER_030,"[2, 4, 5]",3,58.32,2.58,44,10,1,MANUAL,1
ROUTE_001060,PLANT03,2024-10-30,PICKER_032,"[7, 8, 10]",3,52.69,2.41,58,2,1,ASTAR,0
ROUTE_001061,PLANT03,2023-06-24,PICKER_010,"[1, 4, 7, 8, 10, 11]",6,136.05,5.68,63,4,1,DIJKSTRA,0
ROUTE_001062,PLANT02,2024-05-03,PICKER_012,"[1, 2, 3, 4, 5, 6]",6,96.82,4.47,80,10,1,GREEDY,1
ROUTE_001063,PLANT18,2023-09-29,PICKER_019,"[1, 2, 3, 5, 6, 9, 10, 14, 15, 16]",10,176.34,4.75,45,2,1,GREEDY,0
ROUTE_001064,PLANT07,2023-12-18,PICKER_040,"[1, 4, 5, 7, 8, 10, 11]",7,106.13,2.89,70,9,1,GREEDY,0
ROUTE_001065,PLANT14,2024-12-12,PICKER_036,"[5, 16, 17, 19, 20, 21, 29]",7,132.89,4.59,13,6,1,ASTAR,0
ROUTE_001066,PLANT10,2023-09-22,PICKER_041,"[4, 6, 8, 10, 15, 18, 23, 24]",8,147.6,4.96,7,6,1,MANUAL,1
ROUTE_001067,PLANT06,2023-01-06,PICKER_041,"[7, 21, 22]",3,57.26,2.57,15,2,1,MANUAL,1
ROUTE_001068,PLANT16,2024-05-23,PICKER_006,"[1, 9, 10, 14, 15]",5,80.84,3.77,80,4,1,ASTAR,0
ROUTE_001069,PLANT15,2024-06-05,PICKER_003,"[9, 11, 12, 13, 14, 20, 23, 25]",8,159.62,5.73,29,4,1,GREEDY,0
ROUTE_001070,PLANT06,2023-11-24,PICKER_026,"[2, 3, 5, 6, 8, 12, 20, 22, 23, 28]",10,154.17,6.06,7,6,1,ASTAR,1
ROUTE_001071,PLANT12,2023-12-26,PICKER_047,"[2, 4, 5, 13, 19]",5,71.23,3.29,46,6,1,MANUAL,0
ROUTE_001072,PLANT02,2024-09-07,PICKER_011,"[3, 4, 6]",3,59.1,2.04,41,8,1,DIJKSTRA,1
ROUTE_001073,PLANT04,2023-07-22,PICKER_021,"[8, 17]",2,21.59,2.17,23,6,1,ASTAR,0
ROUTE_001074,PLANT07,2023-07-15,PICKER_032,"[1, 2, 4, 7, 10]",5,112.19,2.95,15,6,1,GREEDY,1
ROUTE_001075,PLANT17,2024-06-08,PICKER_022,"[2, 3, 6, 11, 13, 19, 20]",7,111.66,4.17,72,2,1,ASTAR,1
ROUTE_001076,PLANT16,2023-05-07,PICKER_035,"[2, 4, 5, 6, 9, 10, 11, 12, 14, 16]",10,162.7,5.59,37,4,1,DIJKSTRA,0
ROUTE_001077,PLANT02,2024-05-28,PICKER_038,"[1, 6]",2,27.23,2.66,75,1,1,DIJKSTRA,1
ROUTE_001078,PLANT09,2023-01-02,PICKER_041,"[6, 8, 9, 10]",4,69.42,3.67,13,6,1,MANUAL,1
ROUTE_001079,PLANT11,2023-09-17,PICKER_037,"[1, 2, 3, 4]",4,53.35,2.63,30,9,1,GREEDY,1
ROUTE_001080,PLANT13,2023-06-16,PICKER_043,"[1, 4, 9]",3,67.54,2.35,77,3,1,DIJKSTRA,1
ROUTE_001081,PLANT11,2023-09-29,PICKER_010,"[1, 2, 3, 4, 5]",5,78.93,4.34,75,4,1,DIJKSTRA,0
ROUTE_001082,PLANT20,2024-07-10,PICKER_021,"[1, 2, 6]",3,60.79,1.99,20,1,1,MANUAL,1
ROUTE_001083,PLANT15,2023-08-02,PICKER_035,"[6, 11, 12, 18, 22]",5,88.83,4.06,12,3,1,DIJKSTRA,1
ROUTE_001084,PLANT12,2024-01-09,PICKER_003,"[1, 3, 8, 9, 14, 16]",6,115.76,3.41,22,4,1,GREEDY,1
ROUTE_001085,PLANT19,2023-06-13,PICKER_034,"[15, 20, 22]",3,67.09,4.32,78,1,1,ASTAR,1
