Plant_Code,Product_ID
PLANT05,PROD_1701966
PLANT08,PROD_1701966
PLANT10,PROD_1701967
PLANT14,PROD_1701967
PLANT11,PROD_1701968
PLANT03,PROD_1701968
PLANT07,PROD_1701968
PLANT14,PROD_1701968
PLANT10,PROD_1701969
PLANT06,PROD_1701969
PLANT09,PROD_1701969
PLANT13,PROD_1701970
PLANT08,PROD_1701970
PLANT05,PROD_1701971
PLANT01,PROD_1701972
PLANT08,PROD_1701972
PLANT15,PROD_1701973
PLANT16,PROD_1701973
PLANT18,PROD_1701973
PLANT14,PROD_1701974
PLANT02,PROD_1701974
PLANT07,PROD_1701974
PLANT06,PROD_1701974
PLANT05,PROD_1701975
PLANT01,PROD_1701975
PLANT09,PROD_1701975
PLANT18,PROD_1701976
PLANT06,PROD_1701976
PLANT02,PROD_1701976
PLANT01,PROD_1701977
PLANT02,PROD_1701977
PLANT03,PROD_1701977
PLANT11,PROD_1701977
PLANT03,PROD_1701978
PLANT14,PROD_1701978
PLANT12,PROD_1701978
PLANT13,PROD_1701979
PLANT08,PROD_1701980
PLANT04,PROD_1701980
PLANT17,PROD_1701981
PLANT16,PROD_1701982
PLANT03,PROD_1701982
PLANT08,PROD_1701982
PLANT11,PROD_1701983
PLANT19,PROD_1701984
PLANT13,PROD_1701984
PLANT08,PROD_1701984
PLANT07,PROD_1701985
PLANT05,PROD_1701985
PLANT04,PROD_1701985
PLANT06,PROD_1701985
PLANT09,PROD_1701986
PLANT15,PROD_1701986
PLANT09,PROD_1701987
PLANT19,PROD_1701987
PLANT02,PROD_1701987
PLANT16,PROD_1701987
PLANT04,PROD_1701988
PLANT11,PROD_1701988
PLANT18,PROD_1701988
PLANT16,PROD_1701989
PLANT08,PROD_1701989
PLANT09,PROD_1701989
PLANT05,PROD_1701989
PLANT16,PROD_1701990
PLANT12,PROD_1701990
PLANT10,PROD_1701990
PLANT20,PROD_1701991
PLANT02,PROD_1701992
PLANT09,PROD_1701993
PLANT18,PROD_1701993
PLANT10,PROD_1701994
PLANT12,PROD_1701994
PLANT04,PROD_1701994
PLANT08,PROD_1701994
PLANT13,PROD_1701995
PLANT01,PROD_1701995
PLANT20,PROD_1701995
PLANT09,PROD_1701995
PLANT03,PROD_1701996
PLANT08,PROD_1701996
PLANT10,PROD_1701996
PLANT06,PROD_1701997
PLANT15,PROD_1701997
PLANT14,PROD_1701998
PLANT02,PROD_1701998
PLANT09,PROD_1701998
PLANT16,PROD_1701999
PLANT14,PROD_1702000
PLANT11,PROD_1702000
PLANT20,PROD_1702000
PLANT04,PROD_1702000
