order_id,product_id,date,demand,inventory_level,warehouse_location,aisle_number,picking_time,reorder_point,lead_time_days,unit_price,category,day_of_week,month,is_weekend,rolling_avg_7d,quarter,week_of_year,rolling_avg_30d,demand_lag_1,demand_lag_7,stockout_risk
ORD3245,P004,2023-02-22,103,0,Zone-C,6,4.72,73,6,132.13,Electronics,2,2,0,107.57,1,8,105.17,112.0,101.0,1
ORD3246,P004,2023-02-23,111,0,Zone-C,6,8.94,73,6,132.13,Electronics,3,2,0,108.71,1,8,105.2,103.0,103.0,1
ORD3247,P004,2023-02-24,112,0,Zone-C,6,15.02,73,6,132.13,Electronics,4,2,0,109.0,1,8,106.0,111.0,110.0,1
ORD3248,P004,2023-02-25,131,0,Zone-C,6,12.88,73,6,132.13,Electronics,5,2,1,111.57,1,8,106.87,112.0,113.0,1
ORD3249,P004,2023-02-26,117,0,Zone-C,6,5.67,73,6,132.13,Electronics,6,2,1,112.43,1,8,107.43,131.0,111.0,1
ORD3250,P004,2023-02-27,104,0,Zone-C,6,10.6,73,6,132.13,Electronics,0,2,0,112.86,1,9,106.77,117.0,101.0,1
ORD3251,P004,2023-02-28,113,0,Zone-C,6,15.72,73,6,132.13,Electronics,1,2,0,113.0,1,9,106.67,104.0,112.0,1
ORD3252,P004,2023-03-01,101,0,Zone-C,6,9.59,73,6,132.13,Electronics,2,3,0,112.71,1,9,106.47,113.0,103.0,1
ORD3253,P004,2023-03-02,102,0,Zone-C,6,10.61,73,6,132.13,Electronics,3,3,0,111.43,1,9,106.4,101.0,111.0,1
ORD3254,P004,2023-03-03,99,0,Zone-C,6,8.12,73,6,132.13,Electronics,4,3,0,109.57,1,9,106.47,102.0,112.0,1
ORD3255,P004,2023-03-04,126,0,Zone-C,6,10.1,73,6,132.13,Electronics,5,3,1,108.86,1,9,107.6,99.0,131.0,1
ORD3256,P004,2023-03-05,125,0,Zone-C,6,5.9,73,6,132.13,Electronics,6,3,1,110.0,1,9,108.53,126.0,117.0,1
ORD3257,P004,2023-03-06,111,0,Zone-C,6,12.45,73,6,132.13,Electronics,0,3,0,111.0,1,10,108.33,125.0,104.0,1
ORD3258,P004,2023-03-07,115,0,Zone-C,6,14.47,73,6,132.13,Electronics,1,3,0,111.29,1,10,108.4,111.0,113.0,1
ORD3259,P004,2023-03-08,107,0,Zone-C,6,4.02,73,6,132.13,Electronics,2,3,0,112.14,1,10,108.57,115.0,101.0,1
ORD3260,P004,2023-03-09,112,0,Zone-C,6,9.5,73,6,132.13,Electronics,3,3,0,113.57,1,10,109.0,107.0,102.0,1
ORD3261,P004,2023-03-10,113,0,Zone-C,6,10.16,73,6,132.13,Electronics,4,3,0,115.57,1,10,109.8,112.0,99.0,1
ORD3262,P004,2023-03-11,120,0,Zone-C,6,8.88,73,6,132.13,Electronics,5,3,1,114.71,1,10,110.6,113.0,126.0,1
ORD3263,P004,2023-03-12,129,0,Zone-C,6,11.86,73,6,132.13,Electronics,6,3,1,115.29,1,10,111.67,120.0,125.0,1
ORD3264,P004,2023-03-13,106,0,Zone-C,6,10.03,73,6,132.13,Electronics,0,3,0,114.57,1,11,110.93,129.0,111.0,1
ORD3265,P004,2023-03-14,101,0,Zone-C,6,9.29,73,6,132.13,Electronics,1,3,0,112.57,1,11,110.37,106.0,115.0,1
ORD3266,P004,2023-03-15,106,0,Zone-C,6,14.05,73,6,132.13,Electronics,2,3,0,112.43,1,11,110.73,101.0,107.0,1
ORD3267,P004,2023-03-16,111,0,Zone-C,6,15.09,73,6,132.13,Electronics,3,3,0,112.29,1,11,110.87,106.0,112.0,1
ORD3268,P004,2023-03-17,101,0,Zone-C,6,7.34,73,6,132.13,Electronics,4,3,0,110.57,1,11,110.87,111.0,113.0,1
ORD3269,P004,2023-03-18,116,0,Zone-C,6,3.95,73,6,132.13,Electronics,5,3,1,110.0,1,11,111.3,101.0,120.0,1
ORD3270,P004,2023-03-19,128,0,Zone-C,6,5.0,73,6,132.13,Electronics,6,3,1,109.86,1,11,111.9,116.0,129.0,1
ORD3271,P004,2023-03-20,105,0,Zone-C,6,9.03,73,6,132.13,Electronics,0,3,0,109.71,1,12,111.63,128.0,106.0,1
ORD3272,P004,2023-03-21,111,0,Zone-C,6,14.06,73,6,132.13,Electronics,1,3,0,111.14,1,12,111.63,105.0,101.0,1
ORD3273,P004,2023-03-22,106,0,Zone-C,6,16.64,73,6,132.13,Electronics,2,3,0,111.14,1,12,111.8,111.0,106.0,1
ORD3274,P004,2023-03-23,104,0,Zone-C,6,11.22,73,6,132.13,Electronics,3,3,0,110.14,1,12,111.53,106.0,111.0,1
ORD3275,P004,2023-03-24,107,0,Zone-C,6,5.42,73,6,132.13,Electronics,4,3,0,111.0,1,12,111.67,104.0,101.0,1
ORD3276,P004,2023-03-25,126,0,Zone-C,6,13.22,73,6,132.13,Electronics,5,3,1,112.43,1,12,112.17,107.0,116.0,1
ORD3277,P004,2023-03-26,114,0,Zone-C,6,15.2,73,6,132.13,Electronics,6,3,1,110.43,1,12,112.23,126.0,128.0,1
ORD3278,P004,2023-03-27,115,0,Zone-C,6,12.29,73,6,132.13,Electronics,0,3,0,111.86,1,13,111.7,114.0,105.0,1
ORD3279,P004,2023-03-28,108,0,Zone-C,6,4.85,73,6,132.13,Electronics,1,3,0,111.43,1,13,111.4,115.0,111.0,1
ORD3280,P004,2023-03-29,108,0,Zone-C,6,12.93,73,6,132.13,Electronics,2,3,0,111.71,1,13,111.53,108.0,106.0,1
ORD3281,P004,2023-03-30,102,0,Zone-C,6,13.06,73,6,132.13,Electronics,3,3,0,111.43,1,13,111.17,108.0,104.0,1
ORD3282,P004,2023-03-31,108,0,Zone-C,6,16.79,73,6,132.13,Electronics,4,3,0,111.57,1,13,111.4,102.0,107.0,1
ORD3283,P004,2023-04-01,120,0,Zone-C,6,9.84,73,6,132.13,Electronics,5,4,1,110.71,2,13,112.0,108.0,126.0,1
ORD3284,P004,2023-04-02,124,0,Zone-C,6,3.97,73,6,132.13,Electronics,6,4,1,112.14,2,13,112.83,120.0,114.0,1
ORD3285,P004,2023-04-03,104,0,Zone-C,6,9.11,73,6,132.13,Electronics,0,4,0,110.57,2,14,112.1,124.0,115.0,1
ORD3286,P004,2023-04-04,111,0,Zone-C,6,4.14,73,6,132.13,Electronics,1,4,0,111.0,2,14,111.63,104.0,108.0,1
ORD3287,P004,2023-04-05,106,0,Zone-C,6,8.78,73,6,132.13,Electronics,2,4,0,110.71,2,14,111.47,111.0,108.0,1
ORD3288,P004,2023-04-06,107,0,Zone-C,6,12.63,73,6,132.13,Electronics,3,4,0,111.43,2,14,111.2,106.0,102.0,1
ORD3289,P004,2023-04-07,106,0,Zone-C,6,16.11,73,6,132.13,Electronics,4,4,0,111.14,2,14,111.17,107.0,108.0,1
ORD3290,P004,2023-04-08,127,0,Zone-C,6,14.8,73,6,132.13,Electronics,5,4,1,112.14,2,14,111.67,106.0,120.0,1
ORD3291,P004,2023-04-09,119,0,Zone-C,6,4.25,73,6,132.13,Electronics,6,4,1,111.43,2,14,111.87,127.0,124.0,1
ORD3292,P004,2023-04-10,113,0,Zone-C,6,14.05,73,6,132.13,Electronics,0,4,0,112.71,2,15,111.63,119.0,104.0,1
ORD3293,P004,2023-04-11,110,0,Zone-C,6,12.94,73,6,132.13,Electronics,1,4,0,112.57,2,15,111.0,113.0,111.0,1
ORD3294,P004,2023-04-12,108,0,Zone-C,6,10.59,73,6,132.13,Electronics,2,4,0,112.86,2,15,111.07,110.0,106.0,1
ORD3295,P004,2023-04-13,111,0,Zone-C,6,5.01,73,6,132.13,Electronics,3,4,0,113.43,2,15,111.4,108.0,107.0,1
ORD3296,P004,2023-04-14,105,0,Zone-C,6,8.78,73,6,132.13,Electronics,4,4,0,113.29,2,15,111.37,111.0,106.0,1
ORD3297,P004,2023-04-15,138,0,Zone-C,6,5.93,73,6,132.13,Electronics,5,4,1,114.86,2,15,112.27,105.0,127.0,1
ORD3298,P004,2023-04-16,126,0,Zone-C,6,14.6,73,6,132.13,Electronics,6,4,1,115.86,2,15,113.1,138.0,119.0,1
ORD3299,P004,2023-04-17,107,0,Zone-C,6,7.04,73,6,132.13,Electronics,0,4,0,115.0,2,16,112.8,126.0,113.0,1
ORD3300,P004,2023-04-18,108,0,Zone-C,6,6.24,73,6,132.13,Electronics,1,4,0,114.71,2,16,112.13,107.0,110.0,1
ORD3301,P004,2023-04-19,105,0,Zone-C,6,9.29,73,6,132.13,Electronics,2,4,0,114.29,2,16,112.13,108.0,108.0,1
ORD3302,P004,2023-04-20,106,0,Zone-C,6,6.29,73,6,132.13,Electronics,3,4,0,113.57,2,16,111.97,105.0,111.0,1
ORD3303,P004,2023-04-21,112,0,Zone-C,6,16.3,73,6,132.13,Electronics,4,4,0,114.57,2,16,112.17,106.0,105.0,1
ORD3304,P004,2023-04-22,124,0,Zone-C,6,3.43,73,6,132.13,Electronics,5,4,1,112.57,2,16,112.83,112.0,138.0,1
ORD3305,P004,2023-04-23,123,0,Zone-C,6,12.19,73,6,132.13,Electronics,6,4,1,112.14,2,16,113.37,124.0,126.0,1
ORD3306,P004,2023-04-24,109,0,Zone-C,6,14.84,73,6,132.13,Electronics,0,4,0,112.43,2,17,112.8,123.0,107.0,1
ORD3307,P004,2023-04-25,98,0,Zone-C,6,15.76,73,6,132.13,Electronics,1,4,0,111.0,2,17,112.27,109.0,108.0,1
ORD3308,P004,2023-04-26,109,0,Zone-C,6,14.09,73,6,132.13,Electronics,2,4,0,111.57,2,17,112.07,98.0,105.0,1
ORD3309,P004,2023-04-27,105,0,Zone-C,6,6.44,73,6,132.13,Electronics,3,4,0,111.43,2,17,111.97,109.0,106.0,1
ORD3310,P004,2023-04-28,109,0,Zone-C,6,10.55,73,6,132.13,Electronics,4,4,0,111.0,2,17,112.0,105.0,112.0,1
ORD3311,P004,2023-04-29,126,0,Zone-C,6,6.35,73,6,132.13,Electronics,5,4,1,111.29,2,17,112.8,109.0,124.0,1
ORD3312,P004,2023-04-30,126,0,Zone-C,6,12.43,73,6,132.13,Electronics,6,4,1,111.71,2,17,113.4,126.0,123.0,1
ORD3313,P004,2023-05-01,103,0,Zone-C,6,16.78,73,6,132.13,Electronics,0,5,0,110.86,2,18,112.83,126.0,109.0,1
ORD3314,P004,2023-05-02,112,0,Zone-C,6,6.44,73,6,132.13,Electronics,1,5,0,112.86,2,18,112.43,103.0,98.0,1
ORD3315,P004,2023-05-03,104,0,Zone-C,6,15.8,73,6,132.13,Electronics,2,5,0,112.14,2,18,112.43,112.0,109.0,1
ORD3316,P004,2023-05-04,110,0,Zone-C,6,4.13,73,6,132.13,Electronics,3,5,0,112.86,2,18,112.4,104.0,105.0,1
ORD3317,P004,2023-05-05,100,0,Zone-C,6,11.49,73,6,132.13,Electronics,4,5,0,111.57,2,18,112.2,110.0,109.0,1
ORD3318,P004,2023-05-06,125,0,Zone-C,6,7.84,73,6,132.13,Electronics,5,5,1,111.43,2,18,112.8,100.0,126.0,1
ORD3319,P004,2023-05-07,118,0,Zone-C,6,9.98,73,6,132.13,Electronics,6,5,1,110.29,2,18,113.2,125.0,126.0,1
ORD3320,P004,2023-05-08,106,0,Zone-C,6,6.55,73,6,132.13,Electronics,0,5,0,110.71,2,19,112.5,118.0,103.0,1
ORD3321,P004,2023-05-09,102,0,Zone-C,6,9.27,73,6,132.13,Electronics,1,5,0,109.29,2,19,111.93,106.0,112.0,1
ORD3322,P004,2023-05-10,107,0,Zone-C,6,7.28,73,6,132.13,Electronics,2,5,0,109.71,2,19,111.73,102.0,104.0,1
ORD3323,P004,2023-05-11,95,0,Zone-C,6,13.57,73,6,132.13,Electronics,3,5,0,107.57,2,19,111.23,107.0,110.0,1
ORD3324,P004,2023-05-12,101,0,Zone-C,6,3.32,73,6,132.13,Electronics,4,5,0,107.71,2,19,111.0,95.0,100.0,1
ORD3325,P004,2023-05-13,128,0,Zone-C,6,16.19,73,6,132.13,Electronics,5,5,1,108.14,2,19,111.57,101.0,125.0,1
ORD3326,P004,2023-05-14,116,0,Zone-C,6,8.75,73,6,132.13,Electronics,6,5,1,107.86,2,19,111.93,128.0,118.0,1
ORD3327,P004,2023-05-15,99,0,Zone-C,6,5.39,73,6,132.13,Electronics,0,5,0,106.86,2,20,110.63,116.0,106.0,1
ORD3328,P004,2023-05-16,112,0,Zone-C,6,12.16,73,6,132.13,Electronics,1,5,0,108.29,2,20,110.17,99.0,102.0,1
ORD3329,P004,2023-05-17,100,0,Zone-C,6,8.97,73,6,132.13,Electronics,2,5,0,107.29,2,20,109.93,112.0,107.0,1
ORD3330,P004,2023-05-18,104,0,Zone-C,6,5.59,73,6,132.13,Electronics,3,5,0,108.57,2,20,109.8,100.0,95.0,1
ORD3331,P004,2023-05-19,105,0,Zone-C,6,4.35,73,6,132.13,Electronics,4,5,0,109.14,2,20,109.8,104.0,101.0,1
ORD3332,P004,2023-05-20,123,0,Zone-C,6,8.38,73,6,132.13,Electronics,5,5,1,108.43,2,20,110.37,105.0,128.0,1
ORD3333,P004,2023-05-21,121,0,Zone-C,6,10.98,73,6,132.13,Electronics,6,5,1,109.14,2,20,110.67,123.0,116.0,1
ORD3334,P004,2023-05-22,102,0,Zone-C,6,9.21,73,6,132.13,Electronics,0,5,0,109.57,2,21,109.93,121.0,99.0,1
ORD3335,P004,2023-05-23,105,0,Zone-C,6,9.65,73,6,132.13,Electronics,1,5,0,108.57,2,21,109.33,102.0,112.0,1
ORD3336,P004,2023-05-24,103,0,Zone-C,6,12.68,73,6,132.13,Electronics,2,5,0,109.0,2,21,109.13,105.0,100.0,1
ORD3337,P004,2023-05-25,111,0,Zone-C,6,14.83,73,6,132.13,Electronics,3,5,0,110.0,2,21,109.57,103.0,104.0,1
ORD3338,P004,2023-05-26,100,0,Zone-C,6,3.69,73,6,132.13,Electronics,4,5,0,109.29,2,21,109.27,111.0,105.0,1
ORD3339,P004,2023-05-27,124,0,Zone-C,6,15.73,73,6,132.13,Electronics,5,5,1,109.43,2,21,109.9,100.0,123.0,1
ORD3340,P004,2023-05-28,125,0,Zone-C,6,16.05,73,6,132.13,Electronics,6,5,1,110.0,2,21,110.43,124.0,121.0,1
ORD3341,P004,2023-05-29,116,0,Zone-C,6,10.32,73,6,132.13,Electronics,0,5,0,112.0,2,22,110.1,125.0,102.0,1
ORD3342,P004,2023-05-30,95,0,Zone-C,6,10.55,73,6,132.13,Electronics,1,5,0,110.57,2,22,109.07,116.0,105.0,1
ORD3343,P004,2023-05-31,102,0,Zone-C,6,13.86,73,6,132.13,Electronics,2,5,0,110.43,2,22,109.03,95.0,103.0,1
ORD3344,P004,2023-06-01,100,0,Zone-C,6,4.67,73,6,132.13,Electronics,3,6,0,108.86,2,22,108.63,102.0,111.0,1
ORD3345,P004,2023-06-02,104,0,Zone-C,6,12.25,73,6,132.13,Electronics,4,6,0,109.43,2,22,108.63,100.0,100.0,1
ORD3346,P004,2023-06-03,109,0,Zone-C,6,13.09,73,6,132.13,Electronics,5,6,1,107.29,2,22,108.6,104.0,124.0,1
ORD3347,P004,2023-06-04,128,0,Zone-C,6,10.38,73,6,132.13,Electronics,6,6,1,107.71,2,22,109.53,109.0,125.0,1
ORD3348,P004,2023-06-05,108,0,Zone-C,6,14.35,73,6,132.13,Electronics,0,6,0,106.57,2,23,108.97,128.0,116.0,1
ORD3349,P004,2023-06-06,106,0,Zone-C,6,7.16,73,6,132.13,Electronics,1,6,0,108.14,2,23,108.57,108.0,95.0,1
ORD3350,P004,2023-06-07,101,0,Zone-C,6,12.74,73,6,132.13,Electronics,2,6,0,108.0,2,23,108.4,106.0,102.0,1
ORD3351,P004,2023-06-08,99,0,Zone-C,6,14.34,73,6,132.13,Electronics,3,6,0,107.86,2,23,108.3,101.0,100.0,1
ORD3352,P004,2023-06-09,106,0,Zone-C,6,11.93,73,6,132.13,Electronics,4,6,0,108.14,2,23,108.27,99.0,104.0,1
ORD3353,P004,2023-06-10,117,0,Zone-C,6,9.46,73,6,132.13,Electronics,5,6,1,109.29,2,23,109.0,106.0,109.0,1
ORD3354,P004,2023-06-11,108,0,Zone-C,6,9.37,73,6,132.13,Electronics,6,6,1,106.43,2,23,109.23,117.0,128.0,1
ORD3355,P004,2023-06-12,105,0,Zone-C,6,6.36,73,6,132.13,Electronics,0,6,0,106.0,2,24,108.47,108.0,108.0,1
ORD3356,P004,2023-06-13,109,0,Zone-C,6,6.91,73,6,132.13,Electronics,1,6,0,106.43,2,24,108.23,105.0,106.0,1
ORD3357,P004,2023-06-14,105,0,Zone-C,6,6.85,73,6,132.13,Electronics,2,6,0,107.0,2,24,108.43,109.0,101.0,1
ORD3358,P004,2023-06-15,97,0,Zone-C,6,14.9,73,6,132.13,Electronics,3,6,0,106.71,2,24,107.93,105.0,99.0,1
ORD3359,P004,2023-06-16,104,0,Zone-C,6,5.97,73,6,132.13,Electronics,4,6,0,106.43,2,24,108.07,97.0,106.0,1
ORD3360,P004,2023-06-17,103,0,Zone-C,6,6.53,73,6,132.13,Electronics,5,6,1,104.43,2,24,108.03,104.0,117.0,1
ORD3361,P004,2023-06-18,108,0,Zone-C,6,10.34,73,6,132.13,Electronics,6,6,1,104.43,2,24,108.13,103.0,108.0,1
ORD3362,P004,2023-06-19,103,0,Zone-C,6,9.27,73,6,132.13,Electronics,0,6,0,104.14,2,25,107.47,108.0,105.0,1
ORD3363,P004,2023-06-20,109,0,Zone-C,6,8.54,73,6,132.13,Electronics,1,6,0,104.14,2,25,107.07,103.0,109.0,1
ORD3364,P004,2023-06-21,97,0,Zone-C,6,7.78,73,6,132.13,Electronics,2,6,0,103.0,2,25,106.9,109.0,105.0,1
ORD3365,P004,2023-06-22,105,0,Zone-C,6,8.63,73,6,132.13,Electronics,3,6,0,104.14,2,25,106.9,97.0,97.0,1
ORD3366,P004,2023-06-23,96,0,Zone-C,6,14.2,73,6,132.13,Electronics,4,6,0,103.0,2,25,106.67,105.0,104.0,1
ORD3367,P004,2023-06-24,119,0,Zone-C,6,3.86,73,6,132.13,Electronics,5,6,1,105.29,2,25,106.93,96.0,103.0,1
ORD3368,P004,2023-06-25,116,0,Zone-C,6,11.86,73,6,132.13,Electronics,6,6,1,106.43,2,25,107.47,119.0,108.0,1
ORD3369,P004,2023-06-26,105,0,Zone-C,6,15.11,73,6,132.13,Electronics,0,6,0,106.71,2,26,106.83,116.0,103.0,1
ORD3370,P004,2023-06-27,101,0,Zone-C,6,7.48,73,6,132.13,Electronics,1,6,0,105.57,2,26,106.03,105.0,109.0,1
ORD3371,P004,2023-06-28,102,0,Zone-C,6,10.45,73,6,132.13,Electronics,2,6,0,106.29,2,26,105.57,101.0,97.0,1
ORD3372,P004,2023-06-29,91,0,Zone-C,6,10.64,73,6,132.13,Electronics,3,6,0,104.29,2,26,105.43,102.0,105.0,1
ORD3373,P004,2023-06-30,95,0,Zone-C,6,14.09,73,6,132.13,Electronics,4,6,0,104.14,2,26,105.2,91.0,96.0,1
ORD3374,P004,2023-07-01,111,0,Zone-C,6,14.14,73,6,132.13,Electronics,5,7,1,103.0,3,26,105.57,95.0,119.0,1
ORD3375,P004,2023-07-02,120,0,Zone-C,6,13.3,73,6,132.13,Electronics,6,7,1,103.57,3,26,106.1,111.0,116.0,1
ORD3376,P004,2023-07-03,92,0,Zone-C,6,8.46,73,6,132.13,Electronics,0,7,0,101.71,3,27,105.53,120.0,105.0,1
ORD3377,P004,2023-07-04,105,0,Zone-C,6,11.01,73,6,132.13,Electronics,1,7,0,102.29,3,27,104.77,92.0,101.0,1
ORD3378,P004,2023-07-05,94,0,Zone-C,6,8.79,73,6,132.13,Electronics,2,7,0,101.14,3,27,104.3,105.0,102.0,1
ORD3379,P004,2023-07-06,105,0,Zone-C,6,14.34,73,6,132.13,Electronics,3,7,0,103.14,3,27,104.27,94.0,91.0,1
ORD3380,P004,2023-07-07,98,0,Zone-C,6,6.37,73,6,132.13,Electronics,4,7,0,103.57,3,27,104.17,105.0,95.0,1
ORD3381,P004,2023-07-08,116,0,Zone-C,6,4.63,73,6,132.13,Electronics,5,7,1,104.29,3,27,104.73,98.0,111.0,1
ORD3382,P004,2023-07-09,116,0,Zone-C,6,5.06,73,6,132.13,Electronics,6,7,1,103.71,3,27,105.07,116.0,120.0,1
ORD3383,P004,2023-07-10,92,0,Zone-C,6,8.9,73,6,132.13,Electronics,0,7,0,103.71,3,28,104.23,116.0,92.0,1
ORD3384,P004,2023-07-11,96,0,Zone-C,6,9.63,73,6,132.13,Electronics,1,7,0,102.43,3,28,103.83,92.0,105.0,1
ORD3385,P004,2023-07-12,92,0,Zone-C,6,13.73,73,6,132.13,Electronics,2,7,0,102.14,3,28,103.4,96.0,94.0,1
ORD3386,P004,2023-07-13,106,0,Zone-C,6,13.92,73,6,132.13,Electronics,3,7,0,102.29,3,28,103.3,92.0,105.0,1
ORD3387,P004,2023-07-14,89,0,Zone-C,6,4.51,73,6,132.13,Electronics,4,7,0,101.0,3,28,102.77,106.0,98.0,1
ORD3388,P004,2023-07-15,102,0,Zone-C,6,8.92,73,6,132.13,Electronics,5,7,1,99.0,3,28,102.93,89.0,116.0,1
ORD3389,P004,2023-07-16,109,0,Zone-C,6,5.47,73,6,132.13,Electronics,6,7,1,98.0,3,28,103.1,102.0,116.0,1
ORD3390,P004,2023-07-17,99,0,Zone-C,6,15.3,73,6,132.13,Electronics,0,7,0,99.0,3,29,102.97,109.0,92.0,1
ORD3391,P004,2023-07-18,96,0,Zone-C,6,15.97,73,6,132.13,Electronics,1,7,0,99.0,3,29,102.57,99.0,96.0,1
ORD3392,P004,2023-07-19,101,0,Zone-C,6,13.25,73,6,132.13,Electronics,2,7,0,100.29,3,29,102.5,96.0,92.0,1
ORD3393,P004,2023-07-20,96,0,Zone-C,6,12.47,73,6,132.13,Electronics,3,7,0,98.86,3,29,102.07,101.0,106.0,1
ORD3394,P004,2023-07-21,87,0,Zone-C,6,10.3,73,6,132.13,Electronics,4,7,0,98.57,3,29,101.73,96.0,89.0,1
ORD3395,P004,2023-07-22,105,0,Zone-C,6,4.47,73,6,132.13,Electronics,5,7,1,99.0,3,29,101.73,87.0,102.0,1
ORD3396,P004,2023-07-23,110,0,Zone-C,6,7.17,73,6,132.13,Electronics,6,7,1,99.14,3,29,102.2,105.0,109.0,1
ORD3397,P004,2023-07-24,101,0,Zone-C,6,11.38,73,6,132.13,Electronics,0,7,0,99.43,3,30,101.6,110.0,99.0,1
ORD3398,P004,2023-07-25,91,0,Zone-C,6,14.0,73,6,132.13,Electronics,1,7,0,98.71,3,30,100.77,101.0,96.0,1
ORD3399,P004,2023-07-26,95,0,Zone-C,6,10.86,73,6,132.13,Electronics,2,7,0,97.86,3,30,100.43,91.0,101.0,1
ORD3400,P004,2023-07-27,106,0,Zone-C,6,7.73,73,6,132.13,Electronics,3,7,0,99.29,3,30,100.6,95.0,96.0,1
ORD3401,P004,2023-07-28,96,0,Zone-C,6,10.2,73,6,132.13,Electronics,4,7,0,100.57,3,30,100.4,106.0,87.0,1
ORD3402,P004,2023-07-29,114,0,Zone-C,6,13.25,73,6,132.13,Electronics,5,7,1,101.86,3,30,101.17,96.0,105.0,1
ORD3403,P004,2023-07-30,110,0,Zone-C,6,7.52,73,6,132.13,Electronics,6,7,1,101.86,3,30,101.67,114.0,110.0,1
ORD3404,P004,2023-07-31,88,0,Zone-C,6,9.81,73,6,132.13,Electronics,0,7,0,100.0,3,31,100.9,110.0,101.0,1
ORD3405,P004,2023-08-01,95,0,Zone-C,6,11.38,73,6,132.13,Electronics,1,8,0,100.57,3,31,100.07,88.0,91.0,1
ORD3406,P004,2023-08-02,90,0,Zone-C,6,15.97,73,6,132.13,Electronics,2,8,0,99.86,3,31,100.0,95.0,95.0,1
ORD3407,P004,2023-08-03,86,0,Zone-C,6,14.94,73,6,132.13,Electronics,3,8,0,97.0,3,31,99.37,90.0,106.0,1
ORD3408,P004,2023-08-04,83,0,Zone-C,6,7.4,73,6,132.13,Electronics,4,8,0,95.14,3,31,99.0,86.0,96.0,1
ORD3409,P004,2023-08-05,114,0,Zone-C,6,4.74,73,6,132.13,Electronics,5,8,1,95.14,3,31,99.3,83.0,114.0,1
ORD3410,P004,2023-08-06,100,0,Zone-C,6,16.28,73,6,132.13,Electronics,6,8,1,93.71,3,31,99.37,114.0,110.0,1
ORD3411,P004,2023-08-07,97,0,Zone-C,6,5.84,73,6,132.13,Electronics,0,8,0,95.0,3,32,98.73,100.0,88.0,1
ORD3412,P004,2023-08-08,102,0,Zone-C,6,10.53,73,6,132.13,Electronics,1,8,0,96.0,3,32,98.27,97.0,95.0,1
ORD3413,P004,2023-08-09,98,0,Zone-C,6,13.28,73,6,132.13,Electronics,2,8,0,97.14,3,32,98.47,102.0,90.0,1
ORD3414,P004,2023-08-10,83,0,Zone-C,6,5.73,73,6,132.13,Electronics,3,8,0,96.71,3,32,98.03,98.0,86.0,1
ORD3415,P004,2023-08-11,88,0,Zone-C,6,4.0,73,6,132.13,Electronics,4,8,0,97.43,3,32,97.9,83.0,83.0,1
ORD3416,P004,2023-08-12,100,0,Zone-C,6,10.53,73,6,132.13,Electronics,5,8,1,95.43,3,32,97.7,88.0,114.0,1
ORD3417,P004,2023-08-13,105,0,Zone-C,6,14.9,73,6,132.13,Electronics,6,8,1,96.14,3,32,98.23,100.0,100.0,1
ORD3418,P004,2023-08-14,91,0,Zone-C,6,15.88,73,6,132.13,Electronics,0,8,0,95.29,3,33,97.87,105.0,97.0,1
ORD3419,P004,2023-08-15,101,0,Zone-C,6,16.34,73,6,132.13,Electronics,1,8,0,95.14,3,33,97.6,91.0,102.0,1
ORD3420,P004,2023-08-16,95,0,Zone-C,6,10.29,73,6,132.13,Electronics,2,8,0,94.71,3,33,97.47,101.0,98.0,1
ORD3421,P004,2023-08-17,89,0,Zone-C,6,12.43,73,6,132.13,Electronics,3,8,0,95.57,3,33,97.23,95.0,83.0,1
ORD3422,P004,2023-08-18,95,0,Zone-C,6,8.53,73,6,132.13,Electronics,4,8,0,96.57,3,33,97.03,89.0,88.0,1
ORD3423,P004,2023-08-19,104,0,Zone-C,6,15.7,73,6,132.13,Electronics,5,8,1,97.14,3,33,97.3,95.0,100.0,1
ORD3424,P004,2023-08-20,112,0,Zone-C,6,7.2,73,6,132.13,Electronics,6,8,1,98.14,3,33,98.13,104.0,105.0,1
ORD3425,P004,2023-08-21,84,0,Zone-C,6,15.65,73,6,132.13,Electronics,0,8,0,97.14,3,34,97.43,112.0,91.0,1
ORD3426,P004,2023-08-22,89,0,Zone-C,6,10.15,73,6,132.13,Electronics,1,8,0,95.43,3,34,96.73,84.0,101.0,1
ORD3427,P004,2023-08-23,84,0,Zone-C,6,4.27,73,6,132.13,Electronics,2,8,0,93.86,3,34,96.17,89.0,95.0,1
ORD3428,P004,2023-08-24,91,0,Zone-C,6,4.75,73,6,132.13,Electronics,3,8,0,94.14,3,34,96.17,84.0,89.0,1
ORD3429,P004,2023-08-25,92,0,Zone-C,6,11.78,73,6,132.13,Electronics,4,8,0,93.71,3,34,96.07,91.0,95.0,1
ORD3430,P004,2023-08-26,106,0,Zone-C,6,4.27,73,6,132.13,Electronics,5,8,1,94.0,3,34,96.07,92.0,104.0,1
ORD3431,P004,2023-08-27,102,0,Zone-C,6,15.08,73,6,132.13,Electronics,6,8,1,92.57,3,34,96.27,106.0,112.0,1
ORD3432,P004,2023-08-28,88,0,Zone-C,6,7.4,73,6,132.13,Electronics,0,8,0,93.14,3,35,95.4,102.0,84.0,1
ORD3433,P004,2023-08-29,94,0,Zone-C,6,7.55,73,6,132.13,Electronics,1,8,0,93.86,3,35,94.87,88.0,89.0,1
ORD3434,P004,2023-08-30,86,0,Zone-C,6,10.09,73,6,132.13,Electronics,2,8,0,94.14,3,35,94.8,94.0,84.0,1
