txn_id,product_id,plant_code,date,txn_type,quantity,direction,unit_cost,total_cost,carrier,reference_order
TXN_00006231,PROD_1700478,PLANT16,2023-05-27,RECEIPT,3870,IN,45.06,1391955.9,,
TXN_00006232,PROD_1700214,PLANT19,2023-11-07,ADJUSTMENT,1439,OUT,362.77,449908.76,,
TXN_00006233,PROD_1701257,PLANT01,2024-08-09,SHIPMENT,228,OUT,167.93,60256.13,V011_CARRIER,ORD1409063
TXN_00006234,PROD_1701896,PLANT06,2024-07-08,ADJUSTMENT,3622,OUT,121.5,1807065.66,,
TXN_00006235,PROD_1700137,PLANT12,2023-07-06,ADJUSTMENT,4194,OUT,31.13,1187162.19,,
TXN_00006236,PROD_1700491,PLANT12,2024-07-01,RECEIPT,869,IN,259.89,270476.76,,
TXN_00006237,PROD_1700137,PLANT12,2024-11-01,SHIPMENT,1455,OUT,458.25,293211.31,V001_CARRIER,ORD1420043
TXN_00006238,PROD_1700401,PLANT08,2024-06-17,RETURN,2279,IN,203.66,969735.18,,
TXN_00006239,PROD_1700704,PLANT15,2024-12-22,SHIPMENT,2860,OUT,302.94,859381.03,V012_CARRIER,ORD1447749
TXN_00006240,PROD_1701237,PLANT07,2023-08-08,TRANSFER,4793,OUT,380.08,1786626.03,,
TXN_00006241,PROD_1700215,PLANT15,2023-06-27,TRANSFER,3882,OUT,458.74,605039.2,,
TXN_00006242,PROD_1700704,PLANT15,2024-05-24,SHIPMENT,2287,OUT,366.4,1081637.14,V012_CARRIER,ORD1441246
TXN_00006243,PROD_1700491,PLANT12,2024-03-25,ADJUSTMENT,1868,OUT,116.65,704314.87,,
TXN_00006244,PROD_1701053,PLANT11,2023-03-31,SHIPMENT,852,OUT,261.29,93601.72,V014_CARRIER,ORD1442595
TXN_00006245,PROD_1701815,PLANT11,2024-09-17,ADJUSTMENT,3599,OUT,387.04,724780.33,,
TXN_00006246,PROD_1700826,PLANT03,2023-04-10,RETURN,3665,IN,386.47,1382767.67,,
TXN_00006247,PROD_1700897,PLANT13,2023-05-13,TRANSFER,2999,OUT,479.03,729672.57,,
TXN_00006248,PROD_1700215,PLANT18,2024-02-07,TRANSFER,460,OUT,453.58,86261.97,,
TXN_00006249,PROD_1701422,PLANT17,2024-04-18,ADJUSTMENT,1306,OUT,211.81,459588.58,,
TXN_00006250,PROD_1700137,PLANT12,2024-10-12,SHIPMENT,205,OUT,221.43,2462.8,V012_CARRIER,ORD1446613
TXN_00006251,PROD_1700700,PLANT19,2024-06-27,TRANSFER,3972,OUT,108.91,1296074.42,,
TXN_00006252,PROD_1701925,PLANT18,2024-09-15,SHIPMENT,821,OUT,227.96,188502.5,V015_CARRIER,ORD1444432
TXN_00006253,PROD_1700352,PLANT07,2024-12-09,RETURN,3126,IN,255.62,1246387.14,,
TXN_00006254,PROD_1700826,PLANT13,2023-05-26,RETURN,1643,IN,50.93,94062.47,,
TXN_00006255,PROD_1701953,PLANT18,2023-02-25,SHIPMENT,2996,OUT,451.05,1120446.45,V006_CARRIER,ORD1423791
TXN_00006256,PROD_1701953,PLANT18,2023-01-13,SHIPMENT,3431,OUT,11.58,44876.23,V005_CARRIER,ORD1439497
TXN_00006257,PROD_1700436,PLANT16,2023-03-11,SHIPMENT,2894,OUT,297.53,1226962.47,V005_CARRIER,ORD1409322
TXN_00006258,PROD_1701304,PLANT14,2024-06-17,ADJUSTMENT,3690,OUT,7.48,1118172.16,,
TXN_00006259,PROD_1701237,PLANT02,2023-10-25,RETURN,1594,IN,369.41,316708.36,,
TXN_00006260,PROD_1701397,PLANT04,2023-01-15,RECEIPT,1441,IN,33.7,168967.61,,
TXN_00006261,PROD_1700763,PLANT15,2023-04-22,SHIPMENT,3781,OUT,100.13,1762762.01,V003_CARRIER,ORD1422079
TXN_00006262,PROD_1700436,PLANT17,2023-06-24,RECEIPT,1237,IN,450.41,289781.05,,
TXN_00006263,PROD_1700491,PLANT18,2023-09-17,ADJUSTMENT,2660,OUT,370.69,1237088.29,,
TXN_00006264,PROD_1700401,PLANT12,2023-02-04,TRANSFER,3967,OUT,358.75,672846.53,,
TXN_00006265,PROD_1701815,PLANT11,2023-11-07,RECEIPT,1217,IN,26.84,220291.6,,
TXN_00006266,PROD_1701731,PLANT01,2024-11-08,TRANSFER,1797,OUT,6.31,614012.1,,
TXN_00006267,PROD_1700217,PLANT11,2024-11-05,RECEIPT,3179,IN,366.5,137813.64,,
TXN_00006268,PROD_1700917,PLANT10,2023-01-20,TRANSFER,1071,OUT,10.29,47188.06,,
TXN_00006269,PROD_1701422,PLANT03,2024-06-29,RETURN,4831,IN,244.66,865696.72,,
TXN_00006270,PROD_1700619,PLANT05,2023-04-30,RECEIPT,1237,IN,232.8,8838.06,,
TXN_00006271,PROD_1700352,PLANT11,2024-09-24,TRANSFER,1877,OUT,320.21,424641.25,,
TXN_00006272,PROD_1700833,PLANT04,2023-05-02,RETURN,2990,IN,43.54,1377807.66,,
TXN_00006273,PROD_1701473,PLANT10,2023-11-21,RETURN,2549,IN,37.16,499046.23,,
TXN_00006274,PROD_1700401,PLANT01,2023-01-14,SHIPMENT,2678,OUT,374.41,848416.74,V007_CARRIER,ORD1420124
TXN_00006275,PROD_1700217,PLANT11,2024-08-24,RECEIPT,2900,IN,251.39,117370.27,,
TXN_00006276,PROD_1700900,PLANT19,2024-03-27,ADJUSTMENT,1699,OUT,126.14,217170.82,,
TXN_00006277,PROD_1700491,PLANT12,2024-10-07,SHIPMENT,4486,OUT,404.54,786656.11,V006_CARRIER,ORD1414981
TXN_00006278,PROD_1700917,PLANT10,2024-06-21,SHIPMENT,490,OUT,147.81,113682.84,V008_CARRIER,ORD1418585
TXN_00006279,PROD_1701397,PLANT19,2024-12-14,ADJUSTMENT,4141,OUT,498.65,576879.55,,
TXN_00006280,PROD_1701237,PLANT17,2023-09-28,SHIPMENT,1413,OUT,122.09,352167.49,V001_CARRIER,ORD1434304
TXN_00006281,PROD_1701135,PLANT18,2024-06-11,TRANSFER,1088,OUT,84.58,231430.63,,
TXN_00006282,PROD_1700187,PLANT02,2023-05-12,RETURN,3203,IN,401.74,301056.91,,
TXN_00006283,PROD_1700900,PLANT06,2023-03-08,RETURN,4609,IN,12.71,830261.62,,
TXN_00006284,PROD_1701473,PLANT15,2023-05-12,RECEIPT,2302,IN,114.39,1146639.91,,
TXN_00006285,PROD_1700132,PLANT04,2024-03-16,RETURN,418,IN,443.23,165730.0,,
TXN_00006286,PROD_1700491,PLANT18,2024-06-06,RECEIPT,3681,IN,337.32,1839893.54,,
TXN_00006287,PROD_1701594,PLANT12,2024-09-13,SHIPMENT,4668,OUT,145.83,2155097.22,V008_CARRIER,ORD1423929
TXN_00006288,PROD_1700491,PLANT18,2023-05-14,RECEIPT,1297,IN,340.46,90676.93,,
TXN_00006289,PROD_1700355,PLANT17,2023-03-01,RECEIPT,2439,IN,72.21,1073855.79,,
TXN_00006290,PROD_1700791,PLANT04,2023-09-10,SHIPMENT,2118,OUT,453.27,169077.9,V014_CARRIER,ORD1420634
TXN_00006291,PROD_1700456,PLANT17,2023-11-22,RECEIPT,2911,IN,126.85,1173422.67,,
TXN_00006292,PROD_1701949,PLANT07,2023-03-19,RETURN,2829,IN,309.66,39711.73,,
TXN_00006293,PROD_1700833,PLANT06,2024-11-21,SHIPMENT,443,OUT,53.6,56813.68,V011_CARRIER,ORD1415786
TXN_00006294,PROD_1700137,PLANT12,2024-10-17,ADJUSTMENT,3980,OUT,144.87,613406.39,,
TXN_00006295,PROD_1700436,PLANT16,2024-03-12,TRANSFER,1940,OUT,249.41,926004.74,,
TXN_00006296,PROD_1700456,PLANT10,2023-07-07,TRANSFER,1036,OUT,142.73,147144.25,,
TXN_00006297,PROD_1700900,PLANT06,2024-05-14,RETURN,4832,IN,352.41,1485671.98,,
TXN_00006298,PROD_1700917,PLANT03,2024-01-11,ADJUSTMENT,1994,OUT,385.7,536359.53,,
TXN_00006299,PROD_1700355,PLANT17,2024-05-11,TRANSFER,425,OUT,46.91,128892.42,,
TXN_00006300,PROD_1701135,PLANT18,2023-10-25,RETURN,3098,IN,384.77,411507.43,,
TXN_00006301,PROD_1701896,PLANT19,2023-01-07,TRANSFER,3808,OUT,85.91,91354.95,,
TXN_00006302,PROD_1701731,PLANT01,2024-03-22,TRANSFER,1171,OUT,380.34,404621.01,,
TXN_00006303,PROD_1701304,PLANT14,2024-05-11,ADJUSTMENT,1690,OUT,222.41,600349.36,,
TXN_00006304,PROD_1700700,PLANT19,2023-05-12,RECEIPT,2004,IN,171.13,89962.06,,
TXN_00006305,PROD_1701473,PLANT09,2024-02-12,RETURN,3135,IN,285.69,1275866.66,,
TXN_00006306,PROD_1700897,PLANT13,2023-09-05,TRANSFER,649,OUT,267.67,218381.74,,
TXN_00006307,PROD_1701422,PLANT17,2024-08-13,RETURN,199,IN,81.59,62366.15,,
TXN_00006308,PROD_1700619,PLANT08,2023-09-21,ADJUSTMENT,4764,OUT,323.99,1223770.78,,
TXN_00006309,PROD_1700903,PLANT03,2024-12-20,RECEIPT,1034,IN,192.0,86121.41,,
TXN_00006310,PROD_1700214,PLANT10,2023-09-08,RECEIPT,2211,IN,368.33,540235.0,,
TXN_00006311,PROD_1701257,PLANT18,2024-08-21,RETURN,862,IN,282.04,412977.17,,
TXN_00006312,PROD_1700215,PLANT05,2024-06-29,RETURN,3336,IN,359.77,1665794.68,,
TXN_00006313,PROD_1701422,PLANT17,2024-03-21,ADJUSTMENT,4081,OUT,6.18,239003.43,,
TXN_00006314,PROD_1701005,PLANT06,2024-10-30,TRANSFER,393,OUT,489.35,126474.49,,
TXN_00006315,PROD_1700897,PLANT13,2024-04-25,TRANSFER,3105,OUT,184.41,541129.3,,
TXN_00006316,PROD_1701925,PLANT11,2023-06-16,ADJUSTMENT,638,OUT,157.82,205596.77,,
TXN_00006317,PROD_1701452,PLANT11,2023-06-01,RETURN,4583,IN,478.91,2047052.88,,
TXN_00006318,PROD_1701594,PLANT12,2024-08-25,RETURN,2205,IN,146.69,637589.37,,
TXN_00006319,PROD_1701953,PLANT18,2023-07-24,TRANSFER,4982,OUT,324.5,2029287.9,,
TXN_00006320,PROD_1701953,PLANT18,2023-11-15,RECEIPT,1157,IN,227.37,419708.11,,
TXN_00006321,PROD_1700763,PLANT12,2023-08-09,SHIPMENT,2940,OUT,429.47,1423902.68,V014_CARRIER,ORD1419528
TXN_00006322,PROD_1700826,PLANT13,2024-10-03,ADJUSTMENT,4069,OUT,346.95,447312.09,,
TXN_00006323,PROD_1700562,PLANT07,2024-02-23,ADJUSTMENT,1578,OUT,474.65,11038.19,,
TXN_00006324,PROD_1701053,PLANT09,2023-07-28,RETURN,184,IN,259.16,34435.04,,
TXN_00006325,PROD_1700456,PLANT10,2024-01-09,RECEIPT,4507,IN,113.38,2187674.3,,
TXN_00006326,PROD_1700436,PLANT17,2023-01-06,RETURN,3615,IN,170.03,1189952.09,,
TXN_00006327,PROD_1700903,PLANT03,2023-08-10,ADJUSTMENT,4129,OUT,162.22,149795.24,,
TXN_00006328,PROD_1700742,PLANT03,2023-06-04,RECEIPT,1386,IN,347.96,184108.28,,
TXN_00006329,PROD_1700700,PLANT19,2023-03-31,RECEIPT,622,IN,256.26,43534.66,,
TXN_00006330,PROD_1701925,PLANT18,2023-01-29,TRANSFER,2775,OUT,193.45,1326393.82,,
TXN_00006331,PROD_1700478,PLANT07,2023-12-07,RETURN,4663,IN,139.88,1483042.54,,
TXN_00006332,PROD_1701112,PLANT06,2024-02-10,ADJUSTMENT,4801,OUT,129.56,249439.64,,
TXN_00006333,PROD_1700131,PLANT04,2024-11-16,ADJUSTMENT,3682,OUT,39.73,711522.72,,
TXN_00006334,PROD_1700137,PLANT12,2024-10-21,TRANSFER,947,OUT,249.6,469429.81,,
TXN_00006335,PROD_1701953,PLANT18,2023-07-28,ADJUSTMENT,4266,OUT,490.56,2016584.42,,
TXN_00006336,PROD_1701925,PLANT18,2023-11-19,SHIPMENT,3392,OUT,351.41,1181610.66,V015_CARRIER,ORD1405865
TXN_00006337,PROD_1700132,PLANT04,2024-09-10,SHIPMENT,4272,OUT,437.75,862598.21,V002_CARRIER,ORD1413145
TXN_00006338,PROD_1700917,PLANT10,2023-04-17,ADJUSTMENT,120,OUT,125.96,34920.36,,
TXN_00006339,PROD_1700215,PLANT18,2023-09-25,RETURN,559,IN,140.15,87308.72,,
TXN_00006340,PROD_1701053,PLANT09,2023-06-11,RECEIPT,3573,IN,418.24,1464921.71,,
TXN_00006341,PROD_1701594,PLANT12,2024-10-08,RECEIPT,3843,IN,240.4,1874182.49,,
TXN_00006342,PROD_1700917,PLANT03,2024-05-15,TRANSFER,2574,OUT,486.57,358298.54,,
TXN_00006343,PROD_1701452,PLANT11,2024-03-17,ADJUSTMENT,4671,OUT,264.95,880611.89,,
TXN_00006344,PROD_1700456,PLANT03,2023-12-26,RECEIPT,4913,IN,304.11,510928.62,,
TXN_00006345,PROD_1700132,PLANT01,2024-02-21,SHIPMENT,1780,OUT,353.24,422863.25,V006_CARRIER,ORD1434155
TXN_00006346,PROD_1701473,PLANT09,2023-10-09,TRANSFER,4873,OUT,453.45,2162441.79,,
TXN_00006347,PROD_1700110,PLANT13,2024-06-06,RECEIPT,1213,IN,301.81,176842.32,,
TXN_00006348,PROD_1701112,PLANT17,2023-12-06,RETURN,3902,IN,56.09,993287.21,,
TXN_00006349,PROD_1701949,PLANT07,2023-07-17,RETURN,4898,IN,246.7,521293.2,,
TXN_00006350,PROD_1700187,PLANT05,2023-03-13,RETURN,870,IN,89.13,226071.26,,
TXN_00006351,PROD_1700187,PLANT03,2023-01-04,RECEIPT,4161,IN,370.64,1154698.49,,
TXN_00006352,PROD_1701397,PLANT19,2023-10-02,RECEIPT,3812,IN,359.03,1807585.35,,
TXN_00006353,PROD_1700187,PLANT05,2023-11-18,RECEIPT,311,IN,352.93,110854.25,,
TXN_00006354,PROD_1700390,PLANT11,2024-01-02,TRANSFER,379,OUT,96.48,160948.64,,
TXN_00006355,PROD_1701135,PLANT18,2024-09-03,RETURN,3507,IN,55.98,530080.03,,
TXN_00006356,PROD_1700826,PLANT13,2024-10-03,RECEIPT,3698,IN,489.45,170196.83,,
TXN_00006357,PROD_1701005,PLANT03,2023-03-05,RETURN,4050,IN,263.49,333941.15,,
TXN_00006358,PROD_1700478,PLANT16,2024-03-07,SHIPMENT,2914,OUT,96.32,569801.53,V015_CARRIER,ORD1413566
TXN_00006359,PROD_1701257,PLANT17,2023-03-21,SHIPMENT,3480,OUT,258.96,1700997.3,V003_CARRIER,ORD1427952
TXN_00006360,PROD_1700215,PLANT05,2023-04-20,RETURN,2407,IN,171.81,892888.64,,
TXN_00006361,PROD_1700352,PLANT19,2024-09-16,RETURN,696,IN,91.86,3913.28,,
TXN_00006362,PROD_1700436,PLANT17,2023-08-18,ADJUSTMENT,4340,OUT,204.52,1906758.35,,
TXN_00006363,PROD_1700900,PLANT15,2024-09-17,SHIPMENT,2448,OUT,190.01,536021.99,V009_CARRIER,ORD1441863
TXN_00006364,PROD_1700826,PLANT03,2024-09-04,ADJUSTMENT,2422,OUT,318.34,804228.14,,
TXN_00006365,PROD_1700217,PLANT07,2024-10-28,RECEIPT,1564,IN,328.28,93774.79,,
TXN_00006366,PROD_1700903,PLANT03,2024-03-16,SHIPMENT,2881,OUT,415.27,1388252.06,V014_CARRIER,ORD1423590
TXN_00006367,PROD_1701053,PLANT09,2023-01-05,TRANSFER,3039,OUT,330.82,233055.68,,
TXN_00006368,PROD_1701731,PLANT01,2023-01-08,SHIPMENT,1771,OUT,485.98,451368.79,V009_CARRIER,ORD1421720
TXN_00006369,PROD_1700137,PLANT12,2023-06-22,ADJUSTMENT,2082,OUT,468.16,279879.01,,
TXN_00006370,PROD_1701805,PLANT01,2023-03-15,TRANSFER,1081,OUT,142.77,530488.86,,
TXN_00006371,PROD_1701397,PLANT12,2023-05-10,SHIPMENT,297,OUT,394.08,103770.26,V012_CARRIER,ORD1410970
TXN_00006372,PROD_1700903,PLANT03,2024-04-15,TRANSFER,4400,OUT,160.99,135594.82,,
TXN_00006373,PROD_1700214,PLANT10,2024-04-04,RETURN,80,IN,56.94,34060.14,,
TXN_00006374,PROD_1700700,PLANT19,2024-09-18,TRANSFER,2800,OUT,90.64,509097.31,,
TXN_00006375,PROD_1700833,PLANT06,2023-07-01,RECEIPT,2066,IN,125.65,114118.91,,
TXN_00006376,PROD_1700131,PLANT04,2023-06-03,SHIPMENT,468,OUT,30.62,105130.26,V005_CARRIER,ORD1440754
TXN_00006377,PROD_1701422,PLANT03,2023-10-24,SHIPMENT,2358,OUT,166.13,130256.48,V007_CARRIER,ORD1417379
TXN_00006378,PROD_1701005,PLANT03,2024-11-14,RETURN,4534,IN,176.71,1872718.51,,
TXN_00006379,PROD_1700214,PLANT01,2023-06-20,RECEIPT,4722,IN,273.35,647307.08,,
TXN_00006380,PROD_1701815,PLANT11,2023-12-15,RETURN,279,IN,160.58,99120.91,,
TXN_00006381,PROD_1700401,PLANT01,2023-02-23,TRANSFER,3941,OUT,97.94,1902682.42,,
TXN_00006382,PROD_1701135,PLANT18,2023-05-17,RETURN,473,IN,308.52,84203.82,,
TXN_00006383,PROD_1700214,PLANT10,2023-09-15,ADJUSTMENT,4941,OUT,54.24,849102.65,,
TXN_00006384,PROD_1700704,PLANT15,2023-07-16,TRANSFER,2584,OUT,150.28,22518.34,,
TXN_00006385,PROD_1701594,PLANT12,2023-03-31,RETURN,4327,IN,257.14,2022751.09,,
TXN_00006386,PROD_1701112,PLANT17,2023-07-22,ADJUSTMENT,4522,OUT,294.44,1242122.67,,
TXN_00006387,PROD_1700742,PLANT11,2023-04-25,ADJUSTMENT,3735,OUT,108.39,338151.7,,
TXN_00006388,PROD_1701949,PLANT07,2024-06-24,ADJUSTMENT,4507,OUT,194.13,1233834.16,,
TXN_00006389,PROD_1700763,PLANT15,2023-07-10,RETURN,34,IN,159.14,12210.59,,
TXN_00006390,PROD_1700132,PLANT01,2024-08-12,SHIPMENT,42,OUT,171.62,20690.68,V014_CARRIER,ORD1424812
TXN_00006391,PROD_1701949,PLANT07,2024-05-29,SHIPMENT,4801,OUT,352.1,913238.22,V008_CARRIER,ORD1408879
TXN_00006392,PROD_1700215,PLANT05,2023-02-24,ADJUSTMENT,3699,OUT,35.61,202911.66,,
TXN_00006393,PROD_1701237,PLANT02,2023-12-11,RECEIPT,4386,IN,309.72,70213.06,,
TXN_00006394,PROD_1700131,PLANT20,2023-01-12,RETURN,3098,IN,103.5,897403.12,,
TXN_00006395,PROD_1700214,PLANT10,2024-09-21,SHIPMENT,4870,OUT,336.52,1758341.02,V005_CARRIER,ORD1415997
TXN_00006396,PROD_1701053,PLANT09,2023-06-14,SHIPMENT,4508,OUT,310.25,1848159.14,V004_CARRIER,ORD1426524
TXN_00006397,PROD_1700903,PLANT03,2024-02-03,RETURN,1534,IN,472.57,504277.74,,
TXN_00006398,PROD_1701594,PLANT12,2023-11-28,RECEIPT,3488,IN,476.37,288674.17,,
TXN_00006399,PROD_1701805,PLANT01,2024-12-02,ADJUSTMENT,2998,OUT,377.35,558965.46,,
TXN_00006400,PROD_1700700,PLANT19,2024-10-01,ADJUSTMENT,1320,OUT,50.03,483033.03,,
TXN_00006401,PROD_1700214,PLANT19,2024-03-25,RETURN,1005,IN,68.19,89701.42,,
TXN_00006402,PROD_1701257,PLANT12,2024-07-30,RETURN,2884,IN,403.51,252648.44,,
TXN_00006403,PROD_1701949,PLANT07,2024-09-12,ADJUSTMENT,4929,OUT,241.67,679069.56,,
TXN_00006404,PROD_1700215,PLANT18,2024-06-02,SHIPMENT,4854,OUT,239.31,1370496.62,V011_CARRIER,ORD1430909
TXN_00006405,PROD_1701896,PLANT19,2023-03-08,SHIPMENT,3430,OUT,431.54,309905.08,V006_CARRIER,ORD1428972
TXN_00006406,PROD_1701422,PLANT03,2024-12-03,ADJUSTMENT,1317,OUT,466.71,343578.94,,
TXN_00006407,PROD_1701815,PLANT11,2023-11-03,RECEIPT,37,IN,479.93,5568.72,,
TXN_00006408,PROD_1700742,PLANT11,2023-12-26,ADJUSTMENT,580,OUT,212.3,131223.55,,
TXN_00006409,PROD_1700187,PLANT03,2024-12-20,RECEIPT,2478,IN,479.58,927717.31,,
TXN_00006410,PROD_1701304,PLANT19,2023-03-06,ADJUSTMENT,1525,OUT,392.59,279515.97,,
TXN_00006411,PROD_1701422,PLANT20,2023-09-21,RETURN,3648,IN,498.35,816628.84,,
TXN_00006412,PROD_1700826,PLANT13,2024-05-05,RETURN,2158,IN,418.0,496100.07,,
TXN_00006413,PROD_1700352,PLANT16,2023-08-06,RETURN,3938,IN,340.31,1210285.03,,
TXN_00006414,PROD_1700132,PLANT04,2024-08-31,ADJUSTMENT,991,OUT,42.76,150722.15,,
TXN_00006415,PROD_1701925,PLANT09,2024-03-30,SHIPMENT,4902,OUT,323.96,1646811.15,V015_CARRIER,ORD1445902
TXN_00006416,PROD_1700903,PLANT03,2023-07-31,TRANSFER,4970,OUT,41.6,825120.84,,
TXN_00006417,PROD_1700355,PLANT17,2024-07-22,RECEIPT,553,IN,312.15,109210.9,,
TXN_00006418,PROD_1701731,PLANT01,2024-11-05,RETURN,3384,IN,310.28,1313317.15,,
TXN_00006419,PROD_1700131,PLANT06,2024-07-19,SHIPMENT,4317,OUT,67.87,1774596.96,V003_CARRIER,ORD1401774
TXN_00006420,PROD_1700355,PLANT17,2023-12-24,RECEIPT,414,IN,343.57,4094.04,,
TXN_00006421,PROD_1700214,PLANT01,2024-10-31,RETURN,953,IN,370.37,272179.05,,
TXN_00006422,PROD_1700215,PLANT15,2024-07-21,TRANSFER,1210,OUT,488.26,550666.62,,
TXN_00006423,PROD_1700110,PLANT14,2023-03-12,TRANSFER,1580,OUT,86.75,314611.8,,
TXN_00006424,PROD_1700763,PLANT15,2024-10-08,ADJUSTMENT,1316,OUT,358.29,244871.61,,
TXN_00006425,PROD_1701805,PLANT01,2024-12-11,ADJUSTMENT,2379,OUT,218.42,1075004.33,,
TXN_00006426,PROD_1700900,PLANT15,2024-02-17,RETURN,3027,IN,488.52,217493.31,,
TXN_00006427,PROD_1700900,PLANT19,2023-07-28,TRANSFER,704,OUT,333.75,86097.11,,
TXN_00006428,PROD_1700917,PLANT03,2024-03-16,TRANSFER,4223,OUT,380.88,1398696.03,,
TXN_00006429,PROD_1700436,PLANT16,2024-04-16,SHIPMENT,4201,OUT,223.51,465850.4,V013_CARRIER,ORD1407645
TXN_00006430,PROD_1701805,PLANT01,2024-01-17,SHIPMENT,1398,OUT,204.54,34034.65,V005_CARRIER,ORD1432866
TXN_00006431,PROD_1700917,PLANT10,2024-05-09,SHIPMENT,3602,OUT,431.74,1512977.46,V012_CARRIER,ORD1404278
TXN_00006432,PROD_1700826,PLANT13,2024-03-28,RETURN,899,IN,58.53,141056.39,,
TXN_00006433,PROD_1701005,PLANT03,2023-08-24,RETURN,1817,IN,270.74,174626.63,,
TXN_00006434,PROD_1700355,PLANT17,2024-09-05,TRANSFER,2711,OUT,143.0,1079666.76,,
TXN_00006435,PROD_1700355,PLANT17,2024-05-07,ADJUSTMENT,2955,OUT,425.0,740691.15,,
TXN_00006436,PROD_1700215,PLANT16,2023-11-29,ADJUSTMENT,2520,OUT,144.44,300385.23,,
TXN_00006437,PROD_1700704,PLANT15,2024-08-06,TRANSFER,2845,OUT,329.82,488912.39,,
TXN_00006438,PROD_1701257,PLANT01,2023-06-22,RETURN,150,IN,287.71,63797.78,,
TXN_00006439,PROD_1700401,PLANT01,2023-02-11,TRANSFER,1099,OUT,357.55,47322.29,,
TXN_00006440,PROD_1700217,PLANT11,2024-01-11,TRANSFER,3082,OUT,343.39,256411.76,,
TXN_00006441,PROD_1701805,PLANT01,2024-01-20,ADJUSTMENT,2877,OUT,393.42,596392.09,,
TXN_00006442,PROD_1700742,PLANT01,2023-01-23,RETURN,913,IN,211.68,182052.08,,
TXN_00006443,PROD_1700903,PLANT03,2023-02-24,RETURN,4993,IN,427.06,498988.09,,
TXN_00006444,PROD_1700214,PLANT01,2023-09-28,SHIPMENT,4157,OUT,321.77,45908.27,V012_CARRIER,ORD1429524
TXN_00006445,PROD_1700833,PLANT06,2024-09-30,TRANSFER,1675,OUT,279.68,126268.5,,
TXN_00006446,PROD_1701135,PLANT18,2023-05-16,RETURN,1501,IN,463.0,213437.83,,
TXN_00006447,PROD_1700700,PLANT19,2023-06-11,TRANSFER,3192,OUT,314.98,886866.17,,
TXN_00006448,PROD_1701002,PLANT08,2023-05-02,RETURN,2773,IN,10.75,566974.98,,
TXN_00006449,PROD_1700903,PLANT03,2024-02-22,RETURN,293,IN,278.35,11794.85,,
TXN_00006450,PROD_1700137,PLANT12,2024-10-13,TRANSFER,800,OUT,23.67,273747.96,,
TXN_00006451,PROD_1701135,PLANT18,2024-03-23,RECEIPT,4811,IN,149.71,217349.36,,
TXN_00006452,PROD_1701731,PLANT01,2024-02-26,RETURN,3,IN,263.37,1394.42,,
TXN_00006453,PROD_1700436,PLANT16,2024-10-14,SHIPMENT,2921,OUT,318.26,1052673.41,V005_CARRIER,ORD1427173
TXN_00006454,PROD_1700436,PLANT16,2023-11-02,RECEIPT,2405,IN,212.48,799013.93,,
TXN_00006455,PROD_1700401,PLANT12,2023-05-03,SHIPMENT,2819,OUT,427.28,612246.32,V011_CARRIER,ORD1430489
TXN_00006456,PROD_1700187,PLANT03,2023-02-10,SHIPMENT,3372,OUT,153.84,1136261.58,V002_CARRIER,ORD1443989
TXN_00006457,PROD_1701422,PLANT20,2024-06-13,RECEIPT,3116,IN,213.13,153822.56,,
TXN_00006458,PROD_1700742,PLANT03,2024-01-11,RECEIPT,1901,IN,256.25,166985.05,,
TXN_00006459,PROD_1700833,PLANT04,2023-05-21,RETURN,1822,IN,441.94,331768.8,,
TXN_00006460,PROD_1701594,PLANT12,2024-02-11,RECEIPT,540,IN,250.52,65273.71,,
TXN_00006461,PROD_1700704,PLANT04,2024-10-14,RETURN,3746,IN,475.96,375583.68,,
TXN_00006462,PROD_1701423,PLANT10,2024-02-20,TRANSFER,2097,OUT,479.4,415192.42,,
TXN_00006463,PROD_1700700,PLANT15,2024-06-02,TRANSFER,4636,OUT,148.96,1421172.58,,
TXN_00006464,PROD_1701112,PLANT06,2023-01-10,SHIPMENT,1635,OUT,49.83,616716.29,V010_CARRIER,ORD1411223
TXN_00006465,PROD_1700436,PLANT16,2023-05-17,RETURN,113,IN,276.82,31989.88,,
TXN_00006466,PROD_1700903,PLANT03,2024-03-18,ADJUSTMENT,2971,OUT,63.67,1369265.85,,
TXN_00006467,PROD_1701925,PLANT11,2023-08-21,RECEIPT,877,IN,355.0,314424.5,,
TXN_00006468,PROD_1700619,PLANT20,2024-01-23,TRANSFER,1530,OUT,440.77,596731.62,,
TXN_00006469,PROD_1701257,PLANT18,2024-09-23,TRANSFER,4971,OUT,222.23,1855688.1,,
TXN_00006470,PROD_1701452,PLANT11,2023-10-31,RECEIPT,1429,IN,253.54,97199.49,,
TXN_00006471,PROD_1700187,PLANT02,2024-09-04,TRANSFER,1170,OUT,309.12,316011.21,,
TXN_00006472,PROD_1700217,PLANT15,2023-02-28,SHIPMENT,3642,OUT,168.08,398593.38,V006_CARRIER,ORD1442221
TXN_00006473,PROD_1700478,PLANT07,2024-11-04,RETURN,1443,IN,154.99,211410.31,,
TXN_00006474,PROD_1701002,PLANT08,2024-06-20,RETURN,3010,IN,289.19,418386.35,,
TXN_00006475,PROD_1701594,PLANT12,2023-07-28,RETURN,1829,IN,99.28,573402.96,,
TXN_00006476,PROD_1700456,PLANT03,2024-09-16,SHIPMENT,772,OUT,108.57,8380.81,V009_CARRIER,ORD1400982
